Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,
1004236,110007030186,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,BENTON COUNTY,46.17,-119.02,325311,"C,U,V",Chemicals,142910.896,9554.8,0.5,133355.596,,,,,,,,,,1270.396,,,,,,,,,,,,,,,,8285.5,133355,,,,,,,,,,,,,,,,,,,,N,N,N,
1001919,110071162246,AHN Heartland Ingredients,EDDYVILLE,IA,52553,1116 Highway 137,MONROE COUNTY,41.14,-92.65,311119,C,Other,116859.66,116739.1,55,65.56,,,,,,,,,,116859.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006430,110070835034,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,33.91,-118.40,325120,P,Chemicals,620672.4,620672.4,,,,,,,,,,,,,,,,,,,,,,,620672.4,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003724,110005191078,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,NUECES COUNTY,27.81,-97.47,325120,P,Chemicals,317571.4,317571.4,,,,,,,,,,,,,,,,,,,,,,,317571.4,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003730,110005184497,AIR LIQUIDE - FREEPORT HYCO PLANT,FREEPORT,TX,77541,2398 VICTORIA ROAD,BRAZORIA COUNTY,28.98,-95.38,325120,"C,P",Chemicals,197147,197147,,,,,,,,,,,,1.6,,,,,,,,,,,197145.4,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003780,110014407846,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,JEFFERSON COUNTY,29.98,-93.95,325120,C,Chemicals,3054.888,3051.6,1.5,1.788,,,,,,,,,,3054.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003910,110056955610,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,2292 Callahan Rd,HARRISON COUNTY,32.45,-94.69,325120,P,Chemicals,484975.4,484975.4,,,,,,,,,,,,,,,,,,,,,,,484975.4,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006115,110070712127,AIR LIQUIDE AMERICA CORP.,GEISMAR,LA,70734,36597 HWY 30,ASCENSION PARISH,30.21,-90.99,325120,C,Chemicals,446311.82,445851.5,210,250.32,,,,,,,,,,446311.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003591,110066912586,AIR LIQUIDE GEISMAR UTILITY SERVICES,GEISMAR,LA,70734,36183 HWY 30,ASCENSION PARISH,30.22,-91.00,221330,C,Power Plants,150611.168,150378.3,94,138.868,,,,,,,,,15108.7,150611.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003748,110041623641,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,CONTRA COSTA COUNTY,38.05,-122.26,325120,P,Chemicals,914744.1,914744.1,,,,,,,,,,,,,,,,,,,,,,,914744.1,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003013,110017619861,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,WESTLAKE,LA,70669,102 TROUSDALE RD,CALCASIEU PARISH,30.24,-93.29,325120,P,Chemicals,792651,792651,,,,,,,,,,,,,,,,,,,,,,,792651,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002698,110006020304,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,GEISMAR,LA,70734,8013 HWY 3251,ASCENSION PARISH,30.18,-90.99,325120,"P,PP","Chemicals,Suppliers of CO2",47332,47332,,,,,,,,,,,,,,,,,,,,,,,47332,,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,N,
1003009,110071159605,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,NEW ORLEANS,LA,70129,14700 INTRACOASTAL DRIVE,ORLEANS PARISH,30.02,-89.90,325120,P,Chemicals,192112.9,192112.9,,,,,,,,,,,,,,,,,,,,,,,192112.9,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002121,110000483227,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD,CONTRA COSTA COUNTY,38.03,-122.08,325120,P,Chemicals,772660,772660,,,,,,,,,,,,,,,,,,,,,,,772660,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002122,110071160496,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,,CONTRA COSTA COUNTY,38.03,-122.07,325120,P,Chemicals,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1005809,110071160505,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23,BOYD COUNTY,38.38,-82.61,325120,P,Chemicals,149439.1,149439.1,,,,,,,,,,,,,,,,,,,,,,,149439.1,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002727,110071161564,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY,ST. JOHN THE BAPTIST PARISH,30.10,-90.65,325120,P,Chemicals,910959.8,910959.8,,,,,,,,,,,,,,,,,,,,,,,910959.8,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002123,110000750358,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,SACRAMENTO COUNTY,38.53,-121.40,325120,P,Chemicals,45453.9,45453.9,,,,,,,,,,,,,,,,,,,,,,,45453.9,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002430,110012710423,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,HARRIS COUNTY,29.76,-95.02,325120,C,Chemicals,59959.824,59897.9,28.25,33.674,,,,,,,,,,59959.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002257,110002305443,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,LOS ANGELES COUNTY,33.81,-118.23,325120,P,Chemicals,711871.5,711871.5,,,,,,,,,,,,,,,,,,,,,,,711871.5,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002435,110000476084,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,LOS ANGELES COUNTY,33.78,-118.24,325120,P,Chemicals,769824.62,769236.9,173.5,414.22,,,,,,,,,,,,,,,,,,,,,769824.62,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1006088,110006219733,AKRON REGIONAL LANDFILL *,AKRON,OH,44313,1585 HARDY ROAD,SUMMIT COUNTY,41.15,-81.56,562212,HH,Waste,1669.25,,1669.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.25,,,,N,N,N,
1005149,110000594642,AL CORN CLEAN FUEL,CLAREMONT,MN,55924,797 5th Street,DODGE COUNTY,44.05,-93.02,325193,C,Other,203160.136,202950.8,95.5,113.836,,,,,,,,,,203160.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000129,110012143304,AL Sandersville,WARTHEN,GA,31094,1600 MILLS LINDSEY SCHOOL ROAD,Washington,33.12,-82.86,221112,D,Power Plants,104385.06,104278.2,48.75,58.11,,,,,,,,,,,104385.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007917,110000589612,"ALABAMA RIVER CELLULOSE, LLC",PERDUE HILL,AL,36470,2373 LENA LANDEGGER HWY,MONROE COUNTY,31.58,-87.49,322110,"AA,C,TT","Pulp and Paper,Waste",362369.026,247123.5,109013.75,6231.776,,,,,,,,,2243189.7,98764.188,,,,,,,,,,,,,,,,,,,,,,,,,,,156351.088,,,,,,,,,107253.75,N,N,N,
1007272,110000359068,ALADDIN MILLS - ANTIOCH RD PLA NT,DALTON,GA,30720,2001 ANTIOCH ROAD,WHITFIELD COUNTY,34.73,-84.95,314110,C,Other,35587.164,35549.9,17,20.264,,,,,,,,,,35587.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006276,110037939737,ALBANY LANDFILL,ALBANY,NY,12205,525 RAPP RD,ALBANY COUNTY,42.70,-73.85,562212,HH,Waste,51551.75,,51551.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51551.75,,,,N,N,N,
1003402,110056955987,ALBEMARLE CORPORATION HOUSTON PLANT,PASADENA,TX,77503,2500 N. SOUTH ST.,HARRIS COUNTY,29.74,-95.17,325199,C,Chemicals,44964.018,44914.9,22,27.118,,,,,,,,,,44964.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004307,110000743508,ALBEMARLE CORPORATION-SOUTH PLANT,MAGNOLIA,AR,71753,2270 HWY 79 SOUTH OF MAGNOLIA,COLUMBIA COUNTY,33.18,-93.22,325180,C,Chemicals,82972.088,82886.6,39,46.488,,,,,,,,,,82972.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001877,110000602045,ALCOA INC - WARRICK OPERATIONS,NEWBURGH,IN,47629,,WARRICK COUNTY,37.92,-87.33,331313,"C,D,F","Metals,Power Plants",5466627.45,5223496.9,14851.25,25741.836,,202537.464,,,,,,,,28944.592,5062651.994,,375030.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1003562,110040947820,ALCOA INTALCO WORKS,FERNDALE,WA,98248,4050 MOUNTAIN VIEW RD.,WHATCOM COUNTY,48.85,-122.71,331313,"C,F,TT","Metals,Waste",9286.044,1385.4,7899.75,0.894,,,,,,,,,,1387.044,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7899,N,N,N,
1003147,110034135264,ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL,Friendsville,TN,37737,240 Long Powers Road,BLOUNT COUNTY,35.74,-84.06,562212,HH,Waste,87754.5,,87754.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87754.5,,,,N,N,N,
1004335,110043796942,ALL PURPOSE LANDFILL,SANTA CLARA,CA,95050,5401 Lafayette Street,SANTA CLARA COUNTY,37.41,-121.97,562212,HH,Waste,41527,,41527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41527,,,,N,N,N,
1010475,,AJAX PLANT,Wheeler,TX,79014,16600 CR N,,35.55,-100.12,211130,"C,W-PROC",Petroleum and Natural Gas Systems,36468.868,35231.7,1217.5,19.668,,,,,,,,,,33521.024,,,,,,,,,,,,,,,,,,,2947.844,,,,,,,,,,,,,,,,,,N,N,N,
1003129,110062227139,AKER PLANT,STREETMAN,TX,75859,261 FCR 181,FREESTONE COUNTY,31.91,-96.22,211130,"C,PP,W-PROC","Petroleum and Natural Gas Systems,Suppliers of CO2",38896.854,38595.6,279.5,21.754,,,,,,,,,,38177.256,,,,,,,,,,,,,,,,,,,719.598,,,,,,,,,,,,,,,,,,N,N,N,
1005887,110070597614,ALLIANCE COMPRESSOR STATION,JUSTIN,TX,76247,12495 HWY 114,DENTON COUNTY,33.04,-97.33,211130,"C,W-PROC",Petroleum and Natural Gas Systems,48994.656,46822.1,2166,6.556,,,,,,,,,,11777.156,,,,,,,,,,,,,,,,,,,37217.5,,,,,,,,,,,,,,,,,,N,N,N,
1007496,110071160883,ALLISON GAS PLANT,Allison,TX,79003,16298 Co. Rd. EE,WHEELER COUNTY,35.61,-100.10,211130,"C,W-PROC",Petroleum and Natural Gas Systems,32137.584,30972.3,1148,17.284,,,,,,,,,,30979.884,,,,,,,,,,,,,,,,,,,1157.7,,,,,,,,,,,,,,,,,,N,N,N,
1005862,110000345010,ALLEGANY BALLISTICS LABORATORY,KEYSER,WV,26726,210 STATE ROUTE 956,MINERAL COUNTY,39.56,-78.84,336415,C,Other,23694.06,23669.4,11.25,13.41,,,,,,,,,,23694.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007192,110001936488,ALLEN COUNTY PUBLIC WORKS,LA HARPE,KS,66751,1170 2800TH ST,ALLEN COUNTY,37.90,-95.28,562212,"C,HH",Waste,67175.9,62.6,67083.5,29.8,,,,,,,,,2587.8,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67078.5,,,,N,N,N,
1007645,110001028290,ALLIANCE SANI LDFL,TAYLOR,PA,18517,398 KEYSER AVENUE,LACKAWANNA COUNTY,41.40,-75.74,562212,"C,HH",Waste,46422.848,641.8,45780.75,0.298,,,,,,,,,,642.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45780.5,,,,N,N,N,
1006197,110001167745,ALLIED IMPERIAL LANDFILL,IMPERIAL,CA,92251,104 EAST ROBINSON ROAD,IMPERIAL COUNTY,32.85,-115.53,562212,HH,Waste,33559.5,,33559.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33559.5,,,,N,N,N,
1000048,110070030311,"ALLISON TRANSMISSION, Inc.",INDIANAPOLIS,IN,46222,One Allison Way,MARION COUNTY,39.78,-86.24,336350,C,Other,6229.848,6208.4,6.25,15.198,,,,,,,,,,6229.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004327,110000451467,ALMATIS INC - BAUXITE ARKANSAS,Benton,AR,72015,4701 ALCOA ROAD,SALINE COUNTY,34.58,-92.53,331313,C,Metals,67719.696,67650.1,31.75,37.846,,,,,,,,,,67719.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007622,110041023807,ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,LA,70750,356 S. LEVEE RD,ST. LANDRY PARISH,30.53,-91.75,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",619331.652,614707.4,2136.25,2488.002,,,,,,,,,,347607.952,,,,,,,,,,,,,,,,,,,,,,,,,271723.7,,,,,,,,,,,,N,N,N,
1003081,110000602410,"ALPEK POLYESTER MISSISSIPPI, INC.",BAY SAINT LOUIS,MS,39520,3303 PORT AND HARBOR DRIVE,HANCOCK COUNTY,30.23,-89.56,325211,C,Other,50702.66,50650.6,23.75,28.31,,,,,,,,,,50702.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004178,110022439798,"ALPEK POLYESTER USA, LLC",FAYETTEVILLE,NC,28312,3216 CEDAR CREEK RD,CUMBERLAND COUNTY,34.98,-78.79,325211,C,Other,47560.372,47511.6,22.25,26.522,,,,,,,,,,47560.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007291,110060497270,ALPHA RIDGE LANDFILL,MARRIOTTSVILLE,MD,21104,2350 MARRIOTTSVILLE ROAD,HOWARD COUNTY,39.31,-76.90,562212,"C,HH",Waste,21114.928,77.4,21034.25,3.278,,,,,,,,,788.8,81.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21033,,,,N,N,N,
1013670,110071045624,ALTIVIA Institute Facilities,Dunbar,WV,25064,250 Carbide Rd,KANAWHA COUNTY,38.38,-81.78,325194,C,Chemicals,105582.152,105473.1,49.75,59.302,,,,,,,,,,105582.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007401,110042073332,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",HAVERHILL,OH,45636,1019 HAVERHILL OHIO FURNACE ROAD,SCIOTO COUNTY,38.59,-82.82,325194,C,Chemicals,27363.796,27335.3,13,15.496,,,,,,,,,,27363.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007263,110031262112,ALTO COLUMBIA LLC,BOARDMAN,OR,97818,71335 RAIL LOOP DRIVE,MORROW COUNTY,45.86,-119.66,325193,"C,PP","Other,Suppliers of CO2",39160.352,39119.8,18.5,22.052,,,,,,,,,,39160.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007264,110035761912,ALTO MAGIC VALLEY LLC,BURLEY,ID,83318,2600 WASHINGTON AVENUE,CASSIA COUNTY,42.52,-113.82,325193,C,Other,56649.236,56590.6,26.75,31.886,,,,,,,,,,56649.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003268,110000438679,ALTON STEEL COMPANY,ALTON,IL,62002,#5 CUT ST.,MADISON COUNTY,38.88,-90.15,331110,"C,Q",Metals,22162.344,22147,7,8.344,,,,,,,,,,15072.644,,,,,,,,,,,,7089.7,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005184,110071162512,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,PRUDHOE BAY,AK,99734,,NORTH SLOPE BOROUGH,70.26,-148.62,486110,C,Other,68736.592,68665.9,32.25,38.442,,,,,,,,,,68736.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005781,110064041834,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",VALDEZ,AK,99686,300 DAYVILLE ROAD,VALDEZ-CORDOVA CENSUS AREA,61.08,-146.39,486110,C,Other,21050.856,20978.1,21.5,51.256,,,,,,,,,,21050.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005491,110069711869,"AM/NS Calvert, LLC",CALVERT,AL,36513,1 AM/NS Way,MOBILE COUNTY,31.15,-87.99,331110,C,Metals,518893.396,518358,244.25,291.146,,,,,,,,,,518893.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006412,110000468431,AMALGAMATED SUGAR CO LLC,PAUL,ID,83347,50 SOUTH 500 WEST,MINIDOKA COUNTY,42.61,-113.76,311313,"C,S,TT","Minerals,Waste",285565.916,275239.9,10015.5,310.516,,,,,,,,,,234339.716,,,,,,,,,,,,,,41417.7,,,,,,,,,,,,,,,,,,,,,,9808.5,Y,N,N,
1005712,110000468388,AMALGAMATED SUGAR CO LLC,TWIN FALLS,ID,83301,2320 ORCHARD DR. E.,TWIN FALLS COUNTY,42.53,-114.43,311313,"C,S",Minerals,231526.702,230940.9,228.5,357.302,,,,,,,,,,216468.702,,,,,,,,,,,,,,15058,,,,,,,,,,,,,,,,,,,,,,,Y,N,N,
1005707,110000468609,AMALGAMATED SUGAR CO LLC,NAMPA,ID,83687,138 WEST KARCHER ROAD,CANYON COUNTY,43.61,-116.58,311313,"C,S,TT","Minerals,Waste",353112.428,204549.1,148418.5,144.828,,,,,,,,,,188436.478,,,,,,,,,,,,,,16367.2,,,,,,,,,,,,,,,,,,,,,,148308.75,Y,N,N,
1007178,110028032698,AMEA Sylacauga Plant,SYLACAUGA,AL,35150,125 THOMPSON LANE,Talladega,33.17,-86.28,221112,D,Power Plants,55059.296,55003.4,25.5,30.396,,,,,,,,,,,55059.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004732,110012703271,AMERICAN ACRYL PASADENA,PASADENA,TX,77507,"4631 Old Hwy 146, Suite B",HARRIS COUNTY,29.61,-95.05,325199,C,Chemicals,73207.924,73132.3,34.5,41.124,,,,,,,,,,73207.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005432,110010495384,AMERICAN AIRLINES,TULSA,OK,74116,3800 NORTH MINGO ROAD,TULSA COUNTY,36.20,-95.87,481111,C,Other,35268.82,35223.5,18.5,26.82,,,,,,,,,,35268.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004417,110013667488,AMERICAN AVENUE LANDFILL,KERMAN,CA,93630,18950 W AMERICAN AVENUE,FRESNO COUNTY,36.66,-120.13,562212,"C,HH",Waste,113433,0,113433,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113433,,,,N,N,N,
1005327,110000366611,AMERICAN CAST IRON PIPE CO,BIRMINGHAM,AL,35207,1500 32nd Avenue North,JEFFERSON COUNTY,33.55,-86.83,331511,C,Metals,168767.704,168042.1,271.75,453.854,,,,,,,,,,168767.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1008041,110054631225,AMERICAN COLLOID,Colony,WY,82710,,BUTTE COUNTY,44.87,-104.15,212323,C,Other,52668.218,52571.8,39.5,56.918,,,,,,,,,,52668.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006354,110070273706,AMERICAN CRYSTAL SUGAR - CROOKSTON,CROOKSTON,MN,56716,1201 Hwy 75 South,POLK COUNTY,47.76,-96.63,311313,"C,S,TT","Minerals,Waste",303364.394,268303.1,34002.5,1058.794,,,,,,,,,,245260.894,,,,,,,,,,,,,,24716,,,,,,,,,,,,,,,,,,,,,,33387.5,Y,N,N,
1005751,110007602095,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,EAST GRAND FORKS,MN,56721,1020 Business Hwy 2,POLK COUNTY,47.93,-97.01,311313,"C,S,TT","Minerals,Waste",358089.272,286119.6,69879.5,2090.172,,,,,,,,,8434.2,206074.822,,,,,,,,,,,,,,83339.7,,,,,,,,,,,,,,,,,,,,,,68674.75,Y,N,Y,
1005753,110056190704,AMERICAN CRYSTAL SUGAR - HILLSBORO,HILLSBORO,ND,58045,121 Highway 81 NE,TRAILL COUNTY,47.44,-97.06,311313,"C,S,TT","Minerals,Waste",473350.736,414629.9,56856.25,1864.586,,,,,,,,,4825.8,382163.986,,,,,,,,,,,,,,35403.5,,,,,,,,,,,,,,,,,,,,,,55783.25,Y,N,N,
1006877,110000427440,AMERICAN CRYSTAL SUGAR - MOORHEAD,MOORHEAD,MN,56560,2500 NORTH 11TH STREET,CLAY COUNTY,46.90,-96.76,311313,"C,S,TT","Minerals,Waste",312400.476,266214.4,45139.5,1046.576,,,,,,,,,5.3,244752.876,,,,,,,,,,,,,,23116.1,,,,,,,,,,,,,,,,,,,,,,44531.5,Y,N,N,
1002552,110039017391,AMERICAN ENVIRONMENTAL LANDFILL,SAND SPRINGS,OK,74063,212 N. 177TH W. AVENUE,OSAGE COUNTY,36.16,-96.19,562212,"C,HH",Waste,241505.994,36.6,241431.25,38.144,,,,,,,,,10567.9,90.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241415,,,,N,N,N,
1000007,110007014774,AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT,BERNALILLO,NM,87004,1000 N HILL RD,SANDOVAL COUNTY,35.33,-106.53,327420,C,Minerals,16693.588,16676.6,7.75,9.238,,,,,,,,,,16693.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005175,110007385551,AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT,DUKE,OK,73532,0.25 MILES W OF,JACKSON COUNTY,34.66,-99.59,327420,C,Minerals,96069.888,95970.7,45.25,53.938,,,,,,,,,,96069.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004845,110001556138,AMERICAN GYPSUM COMPANY,ALBUQUERQUE,NM,87113,4600 Paseo Del Norte NE,BERNALILLO COUNTY,35.17,-106.59,327420,C,Minerals,46102.876,46055.2,21.75,25.926,,,,,,,,,,46102.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007404,110071162329,AMERICAN GYPSUM COMPANY,GYPSUM,CO,81637,740 Highway #6,EAGLE COUNTY,39.66,-106.96,327420,C,Minerals,75047.368,74970.1,35.25,42.018,,,,,,,,,,75047.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005590,110000332220,AMERICAN REFINING GROUP INC,BRADFORD,PA,16701,77 NORTH KENDALL AVENUE,MCKEAN COUNTY,41.97,-78.63,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",111088.56,109595,981,512.56,,,,,,,,,,106936.376,,,,,,,,,,,,,,,,,,,,,,,,,4152.184,,,,,,,,,,,,N,N,N,
1001860,110009575762,AMERICAN SUGAR REFINING INC - Chalmette Refinery,ARABI,LA,70032,7417 N PETERS ST,ST. BERNARD PARISH,29.95,-90.00,311314,C,Other,140597.52,140452.3,66.25,78.97,,,,,,,,,,140597.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006919,110000378546,AMERICAN SYNTHETIC RUBBER,LOUISVILLE,KY,40216,4500 CAMPGROUND ROAD,JEFFERSON COUNTY,38.21,-85.84,325212,C,Other,160339.736,159458.6,327.75,553.386,,,,,,,,,,160339.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001962,110056954602,AMERICAS STYRENICS LLC - ST JAMES PLANT,ST. JAMES,LA,70086,9901 HWY 18,ST. JAMES PARISH,30.08,-90.92,325110,C,Chemicals,596881.73,595588.8,425.75,867.18,,,,,,,,,,596881.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005072,110071162473,"AMGEN MANUFACTURING, LIMITED",JUNCOS,PR,00777,RD 31 KM 24.6,JUNCOS MUNICIPIO,18.24,-65.91,325412,C,Chemicals,36979.004,36853.2,37,88.804,,,,,,,,,,36979.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
