Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,
1007333,110003253121,AGC FLAT GLASS N AMERICA INC,RICHMOND,KY,40475,201 DUNCANNON LANE,MADISON COUNTY,37.70,-84.27,327211,"C,N",Minerals,90785.904,90650,62,73.904,,,,,,,,,,67.952,,,,,,,,,90717.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1002067,110054910094,AGP SOY/CORN PROCESSING,HASTINGS,NE,68901,2801 E 7TH ST,ADAMS COUNTY,40.59,-98.34,311224,C,Other,179938.462,178623.6,482.25,832.612,,,,,,,,,,179938.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1005284,110000427020,AGRI ENERGY LLC,LUVERNE,MN,56156,502 SOUTH WALNUT AVENUE,ROCK COUNTY,43.65,-96.22,325199,C,Chemicals,9.7,9.7,,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002380,110070288634,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,79007,9201 FM 1551,HUTCHINSON COUNTY,35.64,-101.42,325311,"C,G,PP","Chemicals,Suppliers of CO2",736027.596,735656.6,169.25,201.746,,,,,,,,,,359979.496,,,,376048.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N,
1004236,110007030186,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,BENTON COUNTY,46.17,-119.02,325311,"C,U,V",Chemicals,13399.792,8748.8,1,4649.992,,,,,,,,,,1906.192,,,,,,,,,,,,,,,,6844.8,4648.8,,,,,,,,,,,,,,,,,,,,N,N,N,
1001919,110071162246,AHN Heartland Ingredients,EDDYVILLE,IA,52553,1116 Highway 137,MONROE COUNTY,41.14,-92.65,311119,C,Other,104072.908,103965.5,49,58.408,,,,,,,,,,104072.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006430,110070835034,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,33.91,-118.40,325120,P,Chemicals,617757.2,617757.2,,,,,,,,,,,,,,,,,,,,,,,617757.2,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003724,110005191078,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,NUECES COUNTY,27.81,-97.47,325120,P,Chemicals,342879.2,342879.2,,,,,,,,,,,,,,,,,,,,,,,342879.2,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002685,,AC 857 A,Offshore,TX,00000,,,26.30,-94.90,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,180279.482,173241.5,6893.75,144.232,,,,,,,,,,165541.748,,,,,,,,,,,,,,,,,,14737.734,,,,,,,,,,,,,,,,,,,N,N,N,
1003730,110005184497,AIR LIQUIDE - FREEPORT HYCO PLANT,FREEPORT,TX,77541,2398 VICTORIA ROAD,BRAZORIA COUNTY,28.98,-95.38,325120,"C,P",Chemicals,175600.3,175600.3,,,,,,,,,,,,163.2,,,,,,,,,,,175437.1,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003780,110014407846,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,JEFFERSON COUNTY,29.98,-93.95,325120,C,Chemicals,2422.64,2419.9,1.25,1.49,,,,,,,,,,2422.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003910,110056955610,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,2292 Callahan Rd,HARRISON COUNTY,32.45,-94.69,325120,P,Chemicals,481525,481525,,,,,,,,,,,,,,,,,,,,,,,481525,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006115,110070712127,AIR LIQUIDE AMERICA CORP.,GEISMAR,LA,70734,36597 HWY 30,ASCENSION PARISH,30.21,-90.99,325120,C,Chemicals,370412.856,370030.9,174.25,207.706,,,,,,,,,,370412.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003591,110066912586,AIR LIQUIDE GEISMAR UTILITY SERVICES,GEISMAR,LA,70734,36183 HWY 30,ASCENSION PARISH,30.22,-91.00,221330,C,Power Plants,130129.516,129922,83.25,124.266,,,,,,,,,14242,130129.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003748,110041623641,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,CONTRA COSTA COUNTY,38.05,-122.26,325120,P,Chemicals,821122.3,821122.3,,,,,,,,,,,,,,,,,,,,,,,821122.3,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003013,110017619861,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,WESTLAKE,LA,70669,102 TROUSDALE RD,CALCASIEU PARISH,30.24,-93.29,325120,P,Chemicals,794369,794369,,,,,,,,,,,,,,,,,,,,,,,794369,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002698,110006020304,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,GEISMAR,LA,70734,8013 HWY 3251,ASCENSION PARISH,30.18,-90.99,325120,"P,PP","Chemicals,Suppliers of CO2",55611,55611,,,,,,,,,,,,,,,,,,,,,,,55611,,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,N,
1003009,110071159605,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,NEW ORLEANS,LA,70129,14700 INTRACOASTAL DRIVE,ORLEANS PARISH,30.02,-89.90,325120,P,Chemicals,261745.3,261745.3,,,,,,,,,,,,,,,,,,,,,,,261745.3,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002121,110000483227,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD,CONTRA COSTA COUNTY,38.03,-122.08,325120,P,Chemicals,609352.7,609352.7,,,,,,,,,,,,,,,,,,,,,,,609352.7,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002122,110071160496,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,,CONTRA COSTA COUNTY,38.03,-122.07,325120,P,Chemicals,34812.086,34787.4,0.25,24.436,,,,,,,,,,,,,,,,,,,,,34812.086,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1005809,110071160505,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23,BOYD COUNTY,38.38,-82.61,325120,P,Chemicals,147005.5,147005.5,,,,,,,,,,,,,,,,,,,,,,,147005.5,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002727,110071161564,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY,ST. JOHN THE BAPTIST PARISH,30.10,-90.65,325120,P,Chemicals,987351.2,987351.2,,,,,,,,,,,,,,,,,,,,,,,987351.2,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002123,110000750358,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,SACRAMENTO COUNTY,38.53,-121.40,325120,P,Chemicals,43250.3,43250.3,,,,,,,,,,,,,,,,,,,,,,,43250.3,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002430,110012710423,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,HARRIS COUNTY,29.76,-95.02,325120,C,Chemicals,56938.584,56879.4,27,32.184,,,,,,,,,,56938.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002257,110002305443,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,LOS ANGELES COUNTY,33.81,-118.23,325120,P,Chemicals,657457.5,657457.5,,,,,,,,,,,,,,,,,,,,,,,657457.5,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1014807,110071664886,AIR PRODUCTS TEXAS CITY FACILITY,Texas City,TX,77590,,GALVESTON COUNTY,29.38,-94.90,325311,P,Chemicals,41289.1,41289.1,,,,,,,,,,,,,,,,,,,,,,,41289.1,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002435,110000476084,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,LOS ANGELES COUNTY,33.78,-118.24,325120,P,Chemicals,827473.79,826742,216.25,515.54,,,,,,,,,,,,,,,,,,,,,827473.79,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1006088,110006219733,AKRON REGIONAL LANDFILL *,AKRON,OH,44313,1585 HARDY ROAD,SUMMIT COUNTY,41.15,-81.56,562212,HH,Waste,1532.75,,1532.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.75,,,,N,N,N,
1005149,110000594642,AL CORN CLEAN FUEL,CLAREMONT,MN,55924,797 5th Street,DODGE COUNTY,44.05,-93.02,325193,C,Other,193607.42,193407.4,91.25,108.77,,,,,,,,,,193607.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000129,110012143304,AL Sandersville,WARTHEN,GA,31094,1600 MILLS LINDSEY SCHOOL ROAD,Washington,33.12,-82.86,221112,D,Power Plants,66585.804,66518.4,30.75,36.654,,,,,,,,,,,66585.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007917,110000589612,"ALABAMA RIVER CELLULOSE, LLC",PERDUE HILL,AL,36470,2373 LENA LANDEGGER HWY,MONROE COUNTY,31.58,-87.49,322110,"AA,C,TT","Pulp and Paper,Waste",378849.678,268978.6,103989.75,5881.328,,,,,,,,,2128098.7,128958.93,,,,,,,,,,,,,,,,,,,,,,,,,,,147583.998,,,,,,,,,102306.75,N,N,N,
1007272,110000359068,ALADDIN MILLS - ANTIOCH RD PLA NT,DALTON,GA,30720,2001 ANTIOCH ROAD,WHITFIELD COUNTY,34.73,-84.95,314110,C,Other,35442.616,35405.9,16.75,19.966,,,,,,,,,,35442.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006276,110037939737,ALBANY LANDFILL,ALBANY,NY,12205,525 RAPP RD,ALBANY COUNTY,42.70,-73.85,562212,HH,Waste,42754.75,,42754.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42754.75,,,,N,N,N,
1003402,110056955987,ALBEMARLE CORPORATION HOUSTON PLANT,PASADENA,TX,77503,2500 N. SOUTH ST.,HARRIS COUNTY,29.74,-95.17,325199,C,Chemicals,43255.924,43208.7,21,26.224,,,,,,,,,,43255.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004307,110000743508,ALBEMARLE CORPORATION-SOUTH PLANT,MAGNOLIA,AR,71753,2270 HWY 79 SOUTH OF MAGNOLIA,COLUMBIA COUNTY,33.18,-93.22,325180,C,Chemicals,73523.124,73447.5,34.5,41.124,,,,,,,,,,73523.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001877,110000602045,ALCOA INC - WARRICK OPERATIONS,NEWBURGH,IN,47629,,WARRICK COUNTY,37.92,-87.33,331313,"C,D,F","Metals,Power Plants",4867518.536,4784116.4,1247.25,23509.22,,58645.666,,,,,,,,32922.276,4610374.694,,224221.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,
1003562,110040947820,ALCOA INTALCO WORKS,FERNDALE,WA,98248,4050 MOUNTAIN VIEW RD.,WHATCOM COUNTY,48.85,-122.71,331313,"C,F,TT","Metals,Waste",8533.446,943.1,7589.75,0.596,,,,,,,,,,944.196,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7589.25,N,N,N,
1003147,110034135264,ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL,Friendsville,TN,37737,240 Long Powers Road,BLOUNT COUNTY,35.74,-84.06,562212,HH,Waste,91614.5,,91614.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91614.5,,,,N,N,N,
1004335,110043796942,ALL PURPOSE LANDFILL,SANTA CLARA,CA,95050,5401 Lafayette Street,SANTA CLARA COUNTY,37.41,-121.97,562212,HH,Waste,39544,,39544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39544,,,,N,N,N,
1005862,110000345010,ALLEGANY BALLISTICS LABORATORY,KEYSER,WV,26726,210 STATE ROUTE 956,MINERAL COUNTY,39.56,-78.84,336415,C,Other,23245.064,23221.5,10.75,12.814,,,,,,,,,,23245.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007192,110001936488,ALLEN COUNTY PUBLIC WORKS,LA HARPE,KS,66751,1170 2800TH ST,ALLEN COUNTY,37.90,-95.28,562212,"C,HH",Waste,65881.834,58.7,65783.5,39.634,,,,,,,,,3468.5,105.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65776.75,,,,N,N,N,
1007645,110001028290,ALLIANCE SANI LDFL,TAYLOR,PA,18517,398 KEYSER AVENUE,LACKAWANNA COUNTY,41.40,-75.74,562212,"C,HH",Waste,47985.198,455.9,47529,0.298,,,,,,,,,,456.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47528.75,,,,N,N,N,
1006197,110001167745,ALLIED IMPERIAL LANDFILL,IMPERIAL,CA,92251,104 EAST ROBINSON ROAD,IMPERIAL COUNTY,32.85,-115.53,562212,HH,Waste,40169.25,,40169.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40169.25,,,,N,N,N,
1000048,110070030311,"ALLISON TRANSMISSION, Inc.",INDIANAPOLIS,IN,46222,One Allison Way,MARION COUNTY,39.78,-86.24,336350,C,Other,26842.806,26797.4,16.5,28.906,,,,,,,,,,26842.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004327,110000451467,ALMATIS INC - BAUXITE ARKANSAS,Benton,AR,72015,4701 ALCOA ROAD,SALINE COUNTY,34.58,-92.53,331313,C,Metals,61843.068,61779.5,29,34.568,,,,,,,,,,61843.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007622,110041023807,ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,LA,70750,356 S. LEVEE RD,ST. LANDRY PARISH,30.53,-91.75,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",633553.722,628964.4,2037.25,2552.072,,,,,,,,,,357088.972,,,,,,,,,,,,,,,,,,,,,,,,,276464.75,,,,,,,,,,,,N,N,N,
1003081,110000602410,"ALPEK POLYESTER MISSISSIPPI, INC.",BAY SAINT LOUIS,MS,39520,3303 PORT AND HARBOR DRIVE,HANCOCK COUNTY,30.23,-89.56,325211,C,Other,56461.488,56403.4,26.5,31.588,,,,,,,,,,56461.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004178,110022439798,"ALPEK POLYESTER USA, LLC",FAYETTEVILLE,NC,28312,3216 CEDAR CREEK RD,CUMBERLAND COUNTY,34.98,-78.79,325211,C,Other,35596.364,35559.1,17,20.264,,,,,,,,,,35596.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007291,110060497270,ALPHA RIDGE LANDFILL,MARRIOTTSVILLE,MD,21104,2350 MARRIOTTSVILLE ROAD,HOWARD COUNTY,39.31,-76.90,562212,"C,HH",Waste,25772.15,45.4,25726.75,,,,,,,,,,,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25726.75,,,,N,N,N,
1013670,110071045624,ALTIVIA Institute Facilities,Dunbar,WV,25064,250 Carbide Rd,KANAWHA COUNTY,38.38,-81.78,325194,C,Chemicals,96979.436,96879.7,45.5,54.236,,,,,,,,,,96979.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007401,110042073332,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",HAVERHILL,OH,45636,1019 HAVERHILL OHIO FURNACE ROAD,SCIOTO COUNTY,38.59,-82.82,325194,C,Chemicals,26877.848,26849.9,12.75,15.198,,,,,,,,,,26877.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007263,110031262112,ALTO COLUMBIA LLC,BOARDMAN,OR,97818,71335 RAIL LOOP DRIVE,MORROW COUNTY,45.86,-119.66,325193,"C,PP","Other,Suppliers of CO2",38610.604,38570.6,18.25,21.754,,,,,,,,,,38610.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1010353,110071159680,APPLEBY TREATER,Appleby,TX,75965,,NACOGDOCHES COUNTY,31.69,-94.58,211130,"C,W-PROC",Petroleum and Natural Gas Systems,52032.206,46963.4,5062.25,6.556,,,,,,,,,,11525.456,,,,,,,,,,,,,,,,,,,40506.75,,,,,,,,,,,,,,,,,,N,N,N,
1007264,110035761912,ALTO MAGIC VALLEY LLC,BURLEY,ID,83318,2600 WASHINGTON AVENUE,CASSIA COUNTY,42.52,-113.82,325193,C,Other,44427.032,44381,21,25.032,,,,,,,,,,44427.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003268,110000438679,ALTON STEEL COMPANY,ALTON,IL,62002,#5 CUT ST.,MADISON COUNTY,38.88,-90.15,331110,"C,Q",Metals,24279.296,24264.5,6.75,8.046,,,,,,,,,,14205.396,,,,,,,,,,,,10073.9,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005184,110071162512,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,PRUDHOE BAY,AK,99734,,NORTH SLOPE BOROUGH,70.26,-148.62,486110,C,Other,70994.532,70921.1,33.5,39.932,,,,,,,,,,70994.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005781,110064041834,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",VALDEZ,AK,99686,300 DAYVILLE ROAD,VALDEZ-CORDOVA CENSUS AREA,61.08,-146.39,486110,C,Other,23797.662,23715.6,24.25,57.812,,,,,,,,,,23797.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005491,110069711869,"AM/NS Calvert, LLC",CALVERT,AL,36513,1 AM/NS Way,MOBILE COUNTY,31.15,-87.99,331110,C,Metals,564329.076,563747.1,265.5,316.476,,,,,,,,,,564329.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005707,110000468609,AMALGAMATED SUGAR CO LLC,NAMPA,ID,83687,138 WEST KARCHER ROAD,CANYON COUNTY,43.61,-116.58,311313,"C,S,TT","Minerals,Waste",262054.106,205339.2,56574.25,140.656,,,,,,,,,,188766.856,,,,,,,,,,,,,,16820.5,,,,,,,,,,,,,,,,,,,,,,56466.75,Y,N,N,
1005712,110000468388,AMALGAMATED SUGAR CO LLC,TWIN FALLS,ID,83301,2320 ORCHARD DR. E.,TWIN FALLS COUNTY,42.53,-114.43,311313,"C,S",Minerals,201358.202,201120.4,104,133.802,,,,,,,,,,188760.802,,,,,,,,,,,,,,12597.4,,,,,,,,,,,,,,,,,,,,,,,Y,N,N,
1006412,110000468431,AMALGAMATED SUGAR CO LLC,PAUL,ID,83347,50 SOUTH 500 WEST,MINIDOKA COUNTY,42.61,-113.76,311313,"C,S,TT","Minerals,Waste",282864.03,272817.5,9790.25,256.28,,,,,,,,,,223522.98,,,,,,,,,,,,,,49726.8,,,,,,,,,,,,,,,,,,,,,,9614.25,Y,N,N,
1007178,110028032698,AMEA Sylacauga Plant,SYLACAUGA,AL,35150,125 THOMPSON LANE,Talladega,33.17,-86.28,221112,D,Power Plants,28403.544,28374.5,13.25,15.794,,,,,,,,,,,28403.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004732,110012703271,AMERICAN ACRYL PASADENA,PASADENA,TX,77507,"4631 Old Hwy 146, Suite B",HARRIS COUNTY,29.61,-95.05,325199,C,Chemicals,81718.992,81634.6,38.5,45.892,,,,,,,,,,81718.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005432,110010495384,AMERICAN AIRLINES,TULSA,OK,74116,3800 NORTH MINGO ROAD,TULSA COUNTY,36.20,-95.87,481111,C,Other,34261.918,34216.3,18.5,27.118,,,,,,,,,,34261.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004417,110013667488,AMERICAN AVENUE LANDFILL,KERMAN,CA,93630,18950 W AMERICAN AVENUE,FRESNO COUNTY,36.66,-120.13,562212,"C,HH",Waste,123236,0,123236,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123236,,,,N,N,N,
1005327,110000366611,AMERICAN CAST IRON PIPE CO,BIRMINGHAM,AL,35207,1500 32nd Avenue North,JEFFERSON COUNTY,33.55,-86.83,331511,C,Metals,169389.734,168647.7,277.75,464.284,,,,,,,,,,169389.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1008041,110054631225,AMERICAN COLLOID,Colony,WY,82710,,BUTTE COUNTY,44.87,-104.15,212323,C,Other,53087.394,53031.2,25.5,30.694,,,,,,,,,,53087.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006354,110070273706,AMERICAN CRYSTAL SUGAR - CROOKSTON,CROOKSTON,MN,56716,1201 Hwy 75 South,POLK COUNTY,47.76,-96.63,311313,"C,S,TT","Minerals,Waste",304856.036,270748.2,33025.5,1082.336,,,,,,,,,,250964.986,,,,,,,,,,,,,,21493.8,,,,,,,,,,,,,,,,,,,,,,32397.25,Y,N,N,
1005751,110007602095,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,EAST GRAND FORKS,MN,56721,1020 Business Hwy 2,POLK COUNTY,47.93,-97.01,311313,"C,S,TT","Minerals,Waste",327865.604,250517.8,75284.75,2063.054,,,,,,,,,5328.7,208653.104,,,,,,,,,,,,,,45119.5,,,,,,,,,,,,,,,,,,,,,,74093,Y,N,Y,
1005753,110056190704,AMERICAN CRYSTAL SUGAR - HILLSBORO,HILLSBORO,ND,58045,121 Highway 81 NE,TRAILL COUNTY,47.44,-97.06,311313,"C,S,TT","Minerals,Waste",488892.74,428700.9,58268.25,1923.59,,,,,,,,,4545.4,394260.39,,,,,,,,,,,,,,37471.1,,,,,,,,,,,,,,,,,,,,,,57161.25,Y,N,N,
1006877,110000427440,AMERICAN CRYSTAL SUGAR - MOORHEAD,MOORHEAD,MN,56560,2500 NORTH 11TH STREET,CLAY COUNTY,46.90,-96.76,311313,"C,S,TT","Minerals,Waste",312833.746,267477.2,44305.5,1051.046,,,,,,,,,5.3,245758.246,,,,,,,,,,,,,,23381,,,,,,,,,,,,,,,,,,,,,,43694.5,Y,N,N,
1002552,110039017391,AMERICAN ENVIRONMENTAL LANDFILL,SAND SPRINGS,OK,74063,212 N. 177TH W. AVENUE,OSAGE COUNTY,36.16,-96.19,562212,"C,HH",Waste,307075.236,42.9,306993,39.336,,,,,,,,,10941.5,98.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306976.25,,,,N,N,N,
1000007,110007014774,AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT,BERNALILLO,NM,87004,1000 N HILL RD,SANDOVAL COUNTY,35.33,-106.53,327420,C,Minerals,15755.34,15738.9,7.5,8.94,,,,,,,,,,15755.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005175,110007385551,AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT,DUKE,OK,73532,0.25 MILES W OF,JACKSON COUNTY,34.66,-99.59,327420,C,Minerals,92223.352,92128,43.5,51.852,,,,,,,,,,92223.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004845,110001556138,AMERICAN GYPSUM COMPANY,ALBUQUERQUE,NM,87113,4600 Paseo Del Norte NE,BERNALILLO COUNTY,35.17,-106.59,327420,C,Minerals,46036.876,45989.2,21.75,25.926,,,,,,,,,,46036.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007404,110071162329,AMERICAN GYPSUM COMPANY,GYPSUM,CO,81637,740 Highway #6,EAGLE COUNTY,39.66,-106.96,327420,C,Minerals,74893.268,74816,35.25,42.018,,,,,,,,,,74893.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005590,110000332220,AMERICAN REFINING GROUP INC,BRADFORD,PA,16701,77 NORTH KENDALL AVENUE,MCKEAN COUNTY,41.97,-78.63,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",122544.272,121190.4,858,495.872,,,,,,,,,,119543.052,,,,,,,,,,,,,,,,,,,,,,,,,3001.22,,,,,,,,,,,,N,N,N,
1006919,110000378546,AMERICAN SYNTHETIC RUBBER,LOUISVILLE,KY,40216,4500 CAMPGROUND ROAD,JEFFERSON COUNTY,38.21,-85.84,325212,C,Other,161361.198,160494.3,322.75,544.148,,,,,,,,,,161361.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
