Mine ID,Mine Name_x,Commodity,Mine Status,Status Date,Type of Mine,Mine Name_y,Street,City,State,Zip Code
200711,CEMEX - BEELINE,Construction Sand and Gravel,Abandoned,3/14/2011,Surface,CEMEX - BEELINE,2830 N. Beeline Hwy.,Mesa,Arizona,85256.0
200717,CEMEX - CASA GRANDE,Construction Sand and Gravel,Active,2/5/1985,Surface,CEMEX - CASA GRANDE,2305 S. Rooftile Road,Casa Grande,Arizona,85122.0
200719,RINKER MATERIALS COOLIDGE,Construction Sand and Gravel,Abandoned,2/9/2006,Surface,RINKER MATERIALS COOLIDGE,Hwy 287 and Attaway Road,Coolidge,Arizona,85228.0
200720,CEMEX - GLENDALE,Construction Sand and Gravel,Abandoned,1/13/2011,Surface,CEMEX - GLENDALE,11920 W Glendale Ave,Glendale,Arizona,85307.0
200722,CEMEX - HWY 95,Construction Sand and Gravel,Abandoned,7/11/2023,Surface,CEMEX - HWY 95,Mile Post 37 Hwy 95 Yuma,Yuma,Arizona,85365.0
200728,Tri County Materials Inc.,Construction Sand and Gravel,Active,2/2/2013,Surface,Tri County Materials Inc.,3215 US Highway 191 South,Safford,Arizona,85546.0
200740,TONTO PIT,Construction Sand and Gravel,Intermittent,10/23/2025,Surface,TONTO PIT,496 E. Slate Creek Drive,Tonto Basin,Arizona,85553.0
200758,Silver Creek,Construction Sand and Gravel,Intermittent,3/20/2025,Surface,Silver Creek,1950 BULLHEAD PARKWAY,BULLHEAD CITY,Arizona,86442.0
200988,CEMEX - 19TH AVE,Construction Sand and Gravel,Active,7/4/1976,Surface,CEMEX - 19TH AVE,3640 S 19th Ave,Phoenix,Arizona,85009.0
200989,VALENCIA,Construction Sand and Gravel,Abandoned,10/22/2006,Surface,VALENCIA,11800 E. Valencia Road,Tucson,Arizona,85748.0
200992,PLANT #1,Construction Sand and Gravel,Abandoned,1/29/2003,Surface,PLANT #1,2800 S CENTRAL AVENUE,PHOENIX,Arizona,85040.0
201037,CEMEX - WEST PLANT #72,Construction Sand and Gravel,Abandoned,1/20/2025,Surface,CEMEX - WEST PLANT #72,11701 W Indian School Rd,Phoenix,Arizona,85063.0
201062,Hualapai Pit,Construction Sand and Gravel,Active,11/23/2011,Surface,Hualapai Pit,3125 E Rosslynn Dr,Kingman,Arizona,86401.0
201064,Meadow Creek Pit,Construction Sand and Gravel,Abandoned,10/1/2021,Surface,Meadow Creek Pit,"Interstate 40 exit 37 Griffith Rd.  Kingman, Az 86409",Kingman,Arizona,86401.0
201154,Lake Havasu Operations Price Dr ,Construction Sand and Gravel,Abandoned,5/31/2007,Surface,Lake Havasu Operations Price Dr ,2162 Price Dr.,Lake Havasu City,Arizona,86404.0
201203,ORANGE GROVE,Construction Sand and Gravel,Active,10/2/2005,Surface,ORANGE GROVE,6601 N. Casa Grande Highway,Tucson,Arizona,85743.0
201217,0SCREENING PLANT & SHOP,Construction Sand and Gravel,Intermittent,10/1/2021,Surface,0SCREENING PLANT & SHOP,10333 E McDowell,Scottsdale,Arizona,85256.0
201221,Airport Pit,Construction Sand and Gravel,Active,4/1/2012,Surface,Airport Pit,1234 E AIRPORT RD,SAFFORD,Arizona,85546.0
201222,Yavapai Plant 22,Construction Sand and Gravel,Active,2/15/1973,Surface,Yavapai Plant 22,5899 WILKINSON DRIVE,PRESCOTT,Arizona,86301.0
201238,Valley Rock & Sand Co Inc,Construction Sand and Gravel,Abandoned,7/27/2007,Surface,Valley Rock & Sand Co Inc,10700 E Irvington,Tucson,Arizona,85730.0
201249,CEMEX - GLOBE/BIXBY,Construction Sand and Gravel,Active,3/14/1980,Surface,CEMEX - GLOBE/BIXBY,401 E Hoopes Road,Globe,Arizona,85501.0
201315,OSBORN WASH,Construction Sand and Gravel,Active,2/3/2014,Surface,OSBORN WASH,30600 Riverside Dr.,Parker,Arizona,85344.0
201317,LITCHFIELD PLANT,Construction Sand and Gravel,Abandoned,5/9/2013,Surface,LITCHFIELD PLANT,11923 W. Indian School Road,Avondale,Arizona,85392.0
201398,Aztec plant,Construction Sand and Gravel,Active,5/12/2023,Surface,Aztec plant,2095 Papermill Rd,Taylor,Arizona,85939.0
201433,Mine #1,Construction Sand and Gravel,Intermittent,11/6/2023,Surface,Mine #1,3914 E. Presidio Street,Mesa,Arizona,85215.0
201461,EADS Pit,Construction Sand and Gravel,Abandoned,6/8/2010,Surface,EADS Pit,608 W Hwy 92,Bisbee,Arizona,85603.0
201483,Ina Pit,Construction Sand and Gravel,Abandoned,7/11/2016,Surface,Ina Pit,5400 W Massingale,Tucson,Arizona,85743.0
201502,Mobile Mix Inc.,Construction Sand and Gravel,Abandoned,10/28/2024,Surface,Mobile Mix Inc.,5570 N Bush Highway,Mesa,Arizona,85215.0
201804,Fortuna Wash Pit,Construction Sand and Gravel,Abandoned,1/1/2023,Surface,Fortuna Wash Pit,14875 E 31ST ST,Yuma,Arizona,85367.0
201823,Woodruff Butte,Construction Sand and Gravel,Abandoned,11/5/2012,Surface,Woodruff Butte,7200 N 180 Rd,Woodruff,Arizona,86025.0
201870,Sun City Pit,Construction Sand and Gravel,Abandoned,1/28/2022,Surface,Sun City Pit,11500 W BEARDSLEY ROAD,SUN CITY,Arizona,85373.0
201894,Little Cedar Knoll Pit,Construction Sand and Gravel,Abandoned,1/17/2020,Surface,Little Cedar Knoll Pit,1446 North HWY 89A,Fredonia,Arizona,86022.0
201930,Sanner Pit,Construction Sand and Gravel,Abandoned,6/14/2004,Surface,Sanner Pit,6645 W JOMAX RD,PHOENIX,Arizona,85331.0
201941,Mesa Plant,Construction Sand and Gravel,Abandoned,10/19/2011,Surface,Mesa Plant,3410 N HIGLEY RD,MESA,Arizona,85215.0
201957,Rio Lomas III,Construction Sand and Gravel,Abandoned,2/4/2020,Surface,Rio Lomas III,1941 Richardo Ave,Bullhead City,Arizona,86442.0
202003,CEMEX - EL MIRAGE,Construction Sand and Gravel,Abandoned,4/11/2006,Surface,CEMEX - EL MIRAGE,4515 W El Mirage,Glendale,Arizona,85007.0
202013,Star Placer dba:  Big Bug Sand & Gravel,Construction Sand and Gravel,Active,5/8/2013,Surface,Star Placer dba:  Big Bug Sand & Gravel,11501 E Finley Rd,Mayer,Arizona,86333.0
202034,Plant # 1,Construction Sand and Gravel,Abandoned,12/20/2007,Surface,Plant # 1,12795 E. Beeline Highway,Scottsdale,Arizona,85202.0
202043,Portable Crusher No. 0033,Construction Sand and Gravel,Abandoned,3/16/2009,Surface,Portable Crusher No. 0033,3914 E. Presidio,Mesa,Arizona,85215.0
202045,W & L Inc.,Construction Sand and Gravel,Abandoned,12/1/2005,Surface,W & L Inc.,Highway 95,Yuma,Arizona,85365.0
202049,Tucson Portable,Construction Sand and Gravel,Abandoned,4/7/2001,Surface,Tucson Portable,PORTABLE,TUCSON,Arizona,85616.0
202062,CEMEX - SIERRA VISTA,Construction Sand and Gravel,Active,8/17/1993,Surface,CEMEX - SIERRA VISTA,5231 E Buffalo Soldier Trail,Sierra Vista,Arizona,85635.0
202101,Plant #15,Construction Sand and Gravel,Abandoned,10/7/2005,Surface,Plant #15,9595 E. McKellips,Scottsdale,Arizona,85256.0
202108,Gray Mountain Pit,Construction Sand and Gravel,Abandoned,12/16/2010,Surface,Gray Mountain Pit,Hwy 89,Gray Mountain,Arizona,86016.0
202116,Santan Pit,Construction Sand and Gravel,Active,11/30/1987,Surface,Santan Pit,2126 N TANNER RD,SACATON,Arizona,851470926.0
202126,Queen Creek Plant #42,Construction Sand and Gravel,Abandoned,5/26/2011,Surface,Queen Creek Plant #42,44191 N PECKARY ROAD,APACHE JUNCTION,Arizona,85219.0
202135,Prescott Valley Pit,Construction Sand and Gravel,Active,10/23/2025,Surface,Prescott Valley Pit,2400 GLASSFORD HILL RD,Prescott Valley,Arizona,86314.0
202146,Plant  #3,Construction Sand and Gravel,Abandoned,5/23/2006,Surface,Plant  #3,3666 N. Higley,Mesa,Arizona,85215.0
202162,L A Downey & Sons Inc,Construction Sand and Gravel,Abandoned,7/31/2006,Surface,L A Downey & Sons Inc,11600 E POORMAN RD,TUCSON,Arizona,857479429.0
202166,West Plant,Construction Sand and Gravel,Active,12/2/1985,Surface,West Plant,4850 South 47th Ave.,Laveen,Arizona,85339.0
202176,Patagonia Pit,Construction Sand and Gravel,Abandoned,10/1/2018,Surface,Patagonia Pit,60 Harshaw Rd,Patagonia,Arizona,85624.0
202181,AGUA FRIA PIT,Construction Sand and Gravel,Active,7/21/2020,Surface,AGUA FRIA PIT,409 Camino Ramanote,Rio Rico,Arizona,85648.0
202227,Fort McDowell Yavapai Materials-Plt1 #1,Construction Sand and Gravel,Active,9/6/1984,Surface,Fort McDowell Yavapai Materials-Plt1 #1,13106 N Hiawatha Hood Rd,Fort McDowell,Arizona,85264.0
202233,Wickenburg #10,Construction Sand and Gravel,Abandoned,1/8/2013,Surface,Wickenburg #10,44605 GRAND AVENUE,WICKENBURG,Arizona,85390.0
202238,Fort McDowell Yavapai Materials-Plt #3,Construction Sand and Gravel,Active,4/12/2010,Surface,Fort McDowell Yavapai Materials-Plt #3,17600 E Yavapai Coral Rd,Fort McDowell,Arizona,85264.0
202244,FIRST KNOLL CINDER PIT,Construction Sand and Gravel,Abandoned,5/20/2020,Surface,FIRST KNOLL CINDER PIT,1100 E THORNTON RD,SHOW LOW,Arizona,85901.0
202253,Fort Mohave Pit,Construction Sand and Gravel,Abandoned,8/26/2010,Surface,Fort Mohave Pit,1781 E Boundary Cone Road,Mohave Valley,Arizona,86440.0
202261,West Broadway ,Construction Sand and Gravel,Active,2/8/2016,Surface,West Broadway ,7845 W BROADWAY RD,PHOENIX,Arizona,850437206.0
202268,CEMEX - CORTARO WET,Construction Sand and Gravel,Abandoned,1/21/2011,Surface,CEMEX - CORTARO WET,9021 N. Casa Grande Hwy,Tucson,Arizona,85743.0
202283,Twin Peaks Aggregate,Construction Sand and Gravel,Active,1/1/2012,Surface,Twin Peaks Aggregate,11115 N. Casa Grande Hwy.,RILLITO,Arizona,856540303.0
202292,Crushing Plant,Construction Sand and Gravel,Active,10/22/2019,Surface,Crushing Plant,4000 Papermill Road,Taylor,Arizona,85939.0
202310,Screenmachine Portable,Construction Sand and Gravel,Abandoned,4/12/2013,Surface,Screenmachine Portable,3715 Sunshine Dr,Kingman,Arizona,86409.0
202316,CEMEX - QUEEN CREEK,Construction Sand and Gravel,Abandoned,2/9/2016,Surface,CEMEX - QUEEN CREEK,38721 N Kenworthy,Queen Creek,Arizona,85242.0
202320,Buckeye Plant,Construction Sand and Gravel,Intermittent,1/7/2021,Surface,Buckeye Plant,13808 S Rooks Rd,Buckeye,Arizona,85326.0
202321,Portable Kolman Screening Unit 5689,Construction Sand and Gravel,Abandoned,10/1/2010,Surface,Portable Kolman Screening Unit 5689,3715 Sunshine Dr,Kingman,Arizona,86409.0
202322,SANDERS PIT,Construction Sand and Gravel,Abandoned,10/27/2003,Surface,SANDERS PIT,Hwy 69,Mayer,Arizona,86333.0
202332,WHITE VULCAN,Construction Sand and Gravel,Abandoned,1/25/2011,Surface,WHITE VULCAN,1 MILE WEST OF MILE MARKER 429-HWY 89,FLAGSTAFF,Arizona,86004.0
202335,Boundary Cone Pit,Construction Sand and Gravel,Abandoned,4/2/2007,Surface,Boundary Cone Pit,3715 Sunshine Dr,Kingman,Arizona,86409.0
202337,Plant #7,Construction Sand and Gravel,Abandoned,6/14/2004,Surface,Plant #7,21801 N. 115th Avenue,Sun City,Arizona,85375.0
202351,Portable #2,Construction Sand and Gravel,Abandoned,8/1/2002,Surface,Portable #2,PORTABLE,TUSCON,Arizona,85616.0
202355,CEMEX - MARICOPA,Construction Sand and Gravel,Abandoned,9/15/2015,Surface,CEMEX - MARICOPA,Maricopa Rd. & Gila River,Maricopa,Arizona,85239.0
202357,A B C Sand & Rock Inc,Construction Sand and Gravel,Active,2/6/1987,Surface,A B C Sand & Rock Inc,5401 N 119TH AVE,GLENDALE,Arizona,853074501.0
202372,1050 Estrella Pit,Construction Sand and Gravel,Active,10/23/2025,Surface,1050 Estrella Pit,16402 South Tuthill Road,Buckeye,Arizona,85326.0
202380,CHENOWETH PIT,Construction Sand and Gravel,Abandoned,11/19/2003,Surface,CHENOWETH PIT,2500 E CHENOWETH,LAKE HAVASU CITY,Arizona,86403.0
202383,Freiday Portable Crusher,Construction Sand and Gravel,Abandoned,2/25/2013,Surface,Freiday Portable Crusher,3360 N. Bank Street,KINGMAN,Arizona,86409.0
202388,Cave Creek Quarry,Construction Sand and Gravel,Abandoned,10/21/2008,Surface,Cave Creek Quarry,19636 N 20TH STREET,Phoenix,Arizona,85024.0
202412,CEMEX - SUN CITY,Construction Sand and Gravel,Abandoned,3/5/2018,Surface,CEMEX - SUN CITY,24004 N 107th Avenue,Sun City,Arizona,85373.0
202415,AZ Central Landscape Materials,Construction Sand and Gravel,Abandoned,5/15/2004,Surface,AZ Central Landscape Materials,9699 E HWY 287,COOLIDGE,Arizona,85228.0
202422,"Sun Land Materials, LLC",Construction Sand and Gravel,Abandoned,3/10/2025,Surface,"Sun Land Materials, LLC",6950 W Southern Ave,Laveen,Arizona,85339.0
202450,Young Block 1,Construction Sand and Gravel,Abandoned,2/23/2009,Surface,Young Block 1,5601 E Hwy. 90,Sierra Vista,Arizona,85635.0
202451,Cantera Materials Crushing Plant,Construction Sand and Gravel,Abandoned,2/3/2014,Surface,Cantera Materials Crushing Plant,5800 East Dake Road,Sierra Vista,Arizona,85635.0
202455,Huachuca Concrete Wash Plant #1,Construction Sand and Gravel,Abandoned,9/13/2011,Surface,Huachuca Concrete Wash Plant #1,5800 E. Dake Rd.,Sierra Vista,Arizona,85635.0
202462,Portable Plant #2 - Crusher,Construction Sand and Gravel,Abandoned,8/11/2022,Surface,Portable Plant #2 - Crusher,4201 W Pima Mine Rd,Sahuarita,Arizona,85629.0
202469,59TH AVE. PLANT #44,Construction Sand and Gravel,Abandoned,9/23/2003,Surface,59TH AVE. PLANT #44,5901 W BROADWAY ROAD,PHOENIX,Arizona,85043.0
202470,BLAISDELL,Construction Sand and Gravel,Active,12/14/1988,Surface,BLAISDELL,12430 E. 8th. St.,Yuma,Arizona,85365.0
202486,PORTABLE SCREENING PLANT,Construction Sand and Gravel,Intermittent,5/12/2023,Surface,PORTABLE SCREENING PLANT,1900 E. Hwy 260 ,Payson,Arizona,85541.0
202487,Plant #8,Construction Sand and Gravel,Abandoned,10/7/2005,Surface,Plant #8,9595 E. McKellips,Scottsdale,Arizona,85256.0
202500,Plant #5,Construction Sand and Gravel,Abandoned,7/19/2005,Surface,Plant #5,12795 E. Beeline Highway,Sun City,Arizona,85202.0
202502,Rinker Materials Globe,Construction Sand and Gravel,Abandoned,6/19/2007,Surface,Rinker Materials Globe,Bixby Rd,Globe,Arizona,85501.0
202509,WASH PLANT #5,Construction Sand and Gravel,Abandoned,7/9/2004,Surface,WASH PLANT #5,21801 N. 115th Avenue,Sun City,Arizona,85375.0
202510,CEMEX - NOGALES,Construction Sand and Gravel,Abandoned,10/6/2010,Surface,CEMEX - NOGALES,91 Old Ruby Road,Nogales,Arizona,85621.0
202516,Perkins Valley Pit,Construction Sand and Gravel,Abandoned,11/5/2012,Surface,Perkins Valley Pit,Perkins Valley Rd,Perkins Valley,Arizona,86025.0
202524,Clarkdale Plant #24,Construction Sand and Gravel,Active,5/24/1990,Surface,Clarkdale Plant #24,280 N CEMENT PLANT ROAD,CLARKDALE,Arizona,86324.0
202528,Decker Pit,Construction Sand and Gravel,Active,8/10/2022,Surface,Decker Pit,1105 W 3rd N,Snowflake,Arizona,85937.0
202531,TEXAS CANYON ROCK & SAND,Construction Sand and Gravel,Active,10/23/2017,Surface,TEXAS CANYON ROCK & SAND,Nord Mine Johnson Road,Dragoon,Arizona,85609.0
202543,Graham Pit,Construction Sand and Gravel,Abandoned,3/21/2012,Surface,Graham Pit,1712 N 8th Ave,Safford,Arizona,85546.0
202571,CEMEX -  MCCORMICK,Construction Sand and Gravel,Abandoned,10/10/2018,Surface,CEMEX -  MCCORMICK,Hwy 89 at Sunset Crater,Flagstaff,Arizona,85072.0
202574,WASH PLANT,Construction Sand and Gravel,Active,11/6/2023,Surface,WASH PLANT,4000 leslie canyon rd,Douglas,Arizona,85607.0
202582,Rinker Materials Cortero Portable,Construction Sand and Gravel,Abandoned,7/16/2004,Surface,Rinker Materials Cortero Portable,6200 W CORTARO FARMS ROAD,MARANA,Arizona,85653.0
202585,CEMEX - APEX,Construction Sand and Gravel,Active,5/11/1993,Surface,CEMEX - APEX,11500 N Cal Mat Drive,Marana,Arizona,85653.0
202588,Portable Plant- Safford,Construction Sand and Gravel,Abandoned,12/30/2005,Surface,Portable Plant- Safford,US HIGHWAY 191 SOUTH,SAFFORD,Arizona,85546.0
202589,FNF Crushing 6,Construction Sand and Gravel,Intermittent,7/11/2024,Surface,FNF Crushing 6,115 S. 48th St.,Tempe,Arizona,85281.0
202590,Portable #3,Construction Sand and Gravel,Abandoned,2/4/2009,Surface,Portable #3,4000 East Old Vail Road,Tucon,Arizona,85616.0
202593,Kingman Quarry/McConnico,Construction Sand and Gravel,Abandoned,8/26/2010,Surface,Kingman Quarry/McConnico,2463 S. Hwy 66,Kingman,Arizona,86401.0
202601,CEMEX - COUNTY 19,Construction Sand and Gravel,Abandoned,7/19/2016,Surface,CEMEX - COUNTY 19,1 1/2 Miles Southwest of 3 E. and County 19th,Yuma,Arizona,85367.0
202606,CEMEX - CAMP VERDE,Construction Sand and Gravel,Abandoned,4/10/2024,Surface,CEMEX - CAMP VERDE,3600 W Old Hwy 279,Camp Verde,Arizona,86322.0
202609,Daley Pit,Construction Sand and Gravel,Abandoned,6/7/2006,Surface,Daley Pit,Golf Course Road,Safford,Arizona,85546.0
202610,Crusher #23,Construction Sand and Gravel,Abandoned,8/22/2007,Surface,Crusher #23,3914 E. Presidio Street,Mesa,Arizona,85215.0
202611,51st  Ave. Plant 35,Construction Sand and Gravel,Abandoned,2/17/2012,Surface,51st  Ave. Plant 35,4002 S 51ST AVENUE,PHOENIX,Arizona,85043.0
202612,PORTABLE CRUSHER 05,Construction Sand and Gravel,Abandoned,9/4/2007,Facility,PORTABLE CRUSHER 05,11800 E. Valencia Road,Tucson,Arizona,85748.0
202613,Dobson Plant ,Construction Sand and Gravel,Abandoned,4/1/2024,Surface,Dobson Plant ,9595 E. McKellips,Scottsdale,Arizona,85256.0
202623,Higley Plant ,Construction Sand and Gravel,Active,2/7/2012,Surface,Higley Plant ,3666 N. Higley,Mesa,Arizona,85215.0
202624,CEMEX - LEHI PORTABLE,Construction Sand and Gravel,Abandoned,9/30/2006,Surface,CEMEX - LEHI PORTABLE,2600 E Lehi,Mesa,Arizona,85201.0
202625,PORTABLE CRUSHER #24,Construction Sand and Gravel,Abandoned,3/16/2009,Surface,PORTABLE CRUSHER #24,3914 E. Presidio Street,Mesa,Arizona,85215.0
202633,Dewey Plant,Construction Sand and Gravel,Active,11/18/1994,Surface,Dewey Plant,14900 E. Highway 169,Dewey,Arizona,86327.0
202638,Double J Sand & Rock LLC,Construction Sand and Gravel,Abandoned,3/1/2010,Surface,Double J Sand & Rock LLC,"T 10 N 19 W Sec 34, Lot 7",Parker,Arizona,853441009.0
202639,Dukes Peak,Construction Sand and Gravel,Abandoned,3/8/2011,Surface,Dukes Peak,Lance Drive,Showlow,Arizona,85901.0
202640,Portable #4,Construction Sand and Gravel,Abandoned,11/3/2008,Surface,Portable #4,1530 W. Tortalita Vista Ln,Oro Valley,Arizona,85737.0
202643,Green Valley,Construction Sand and Gravel,Abandoned,7/7/2009,Surface,Green Valley,18701 S OLD NOGALES HWY,GREEN VALLEY,Arizona,85629.0
202644,Rinker Materials Cortero VSI,Construction Sand and Gravel,Abandoned,10/27/2003,Surface,Rinker Materials Cortero VSI,6200 W CORTARO FARMS ROAD,MARANA,Arizona,85653.0
202646,RIVER RANCH PLANT 40,Construction Sand and Gravel,Abandoned,3/29/2023,Surface,RIVER RANCH PLANT 40,5159 N El Mirage,Litchfield Park,Arizona,85340.0
202647,Swan Pit,Construction Sand and Gravel,Active,5/9/2014,Surface,Swan Pit,9301 S SWAN RD,TUCSON,Arizona,85706.0
202652,ROCK MAX,Construction Sand and Gravel,Abandoned,3/16/2005,Surface,ROCK MAX,9595 E. Mckellips,Scottsdale,Arizona,85256.0
202663,1012 Queen Creek #3,Construction Sand and Gravel,TempIdle,8/13/2024,Surface,1012 Queen Creek #3,39449 North Schnepf Rd ,San Tan Valley,Arizona,85140.0
202670,CEMEX - PIMA,Construction Sand and Gravel,Active,5/3/2023,Surface,CEMEX - PIMA,13599 South Nogales Way,Tucson,Arizona,85706.0
202676,FLORENCE PLANT #43,Construction Sand and Gravel,Abandoned,9/23/2003,Surface,FLORENCE PLANT #43,19925 E. Florence Road,Florence,Arizona,85232.0
202679,Hassayampa Plant #46,Construction Sand and Gravel,Active,11/8/2023,Surface,Hassayampa Plant #46,32701 W. Tonopah Salome Hwy,Tonopah,Arizona,85354.0
202680,Rinker Materials Ft Mohave,Construction Sand and Gravel,Abandoned,2/26/2008,Surface,Rinker Materials Ft Mohave,1101 AZTEC ROAD,FT. MOHAVE,Arizona,86427.0
202681,Buckeye Sand & Gravel,Construction Sand and Gravel,Abandoned,10/3/2008,Surface,Buckeye Sand & Gravel,10423 S Apache ,BUCKEYE,Arizona,85326.0
202689,Virden Gravel Pit - Greenlee County,Construction Sand and Gravel,Abandoned,4/15/2014,Surface,Virden Gravel Pit - Greenlee County,Virden Road,Duncan,Arizona,85533.0
202690,Beaver Dam Arizona,Construction Sand and Gravel,Abandoned,1/1/2011,Surface,Beaver Dam Arizona,1000 Biasi Ranch Road,Beaver Dam,Arizona,86432.0
202692,METRO MATERIALS GLOBE,Construction Sand and Gravel,Abandoned,9/11/2001,Surface,METRO MATERIALS GLOBE,U.S. HWY 60,CLAYPOOL,Arizona,85532.0
202693,Jomax Plant 2,Construction Sand and Gravel,Abandoned,11/6/2008,Surface,Jomax Plant 2,131st Ave & Jomax Rd,Peoria,Arizona,85382.0
202696,Fort Mc Dowell Yavapai Materials-Plt #7,Construction Sand and Gravel,Abandoned,11/18/2010,Surface,Fort Mc Dowell Yavapai Materials-Plt #7,31806 W. Southern Ave.,Buckeye,Arizona,85362.0
202700,Desert Gold Pit,Construction Sand and Gravel,Abandoned,4/4/2011,Surface,Desert Gold Pit,Township 9 S. Range 16E Sections 19&20 G&SRBM,Mammoth,Arizona,85623.0
202728,Portable Plant #1,Construction Sand and Gravel,Abandoned,8/21/2013,Surface,Portable Plant #1,351 Poston Butte Loop #1471,Florence,Arizona,85132.0
202744,Oak Creek Pit,Construction Sand and Gravel,Abandoned,9/18/2007,Surface,Oak Creek Pit,Virden Road,Duncan,Arizona,85534.0
202748,MILLION $ BUFF GRINDSTONE CANYON,Construction Sand and Gravel,Active,11/8/2023,Surface,MILLION $ BUFF GRINDSTONE CANYON,Forest Service Rd 186B,North of Drake,Arizona,86334.0
202749,ROSA GRINDSTONE CANYON,Construction Sand and Gravel,Abandoned,10/18/2017,Surface,ROSA GRINDSTONE CANYON,Forest Service Rd 186B,North of Drake,Arizona,86334.0
202752,ABC Sand & Gravel,Construction Sand and Gravel,Abandoned,7/20/2004,Surface,ABC Sand & Gravel,3800 S HARRISON,TUCSON,Arizona,85711.0
202753,CEMEX - WEST VALLEY,Construction Sand and Gravel,Active,2/25/1998,Surface,CEMEX - WEST VALLEY,11550 W. Northern Avenue,Glendale,Arizona,85307.0
202755,The Recycling Pit    ,Construction Sand and Gravel,Abandoned,12/13/2005,Surface,The Recycling Pit    ,5203 W. Broadway,Phoenix,Arizona,85043.0
