Mine ID,Mine Name_x,Commodity,Mine Status,Status Date,Type of Mine,Mine Name_y,Street,City,State,Zip Code,full_address,lat,lon
103400,A & S Mine,"Sand, Common",Abandoned,8/18/2008,Surface,A & S Mine,8871 Hwy. 188,Irivington,Alabama,36544.0,"8871 Hwy. 188, Irivington, Alabama 36544.0",,
103401,Cedar Creek Pit,Construction Sand and Gravel,Active,7/6/2023,Surface,Cedar Creek Pit,WELKA RD.,FLOMATON ,Alabama,36441.0,"WELKA RD., FLOMATON , Alabama 36441.0",,
103402,WALLACE PIT,Construction Sand and Gravel,Abandoned,12/15/2015,Surface,WALLACE PIT,4032 WALLACE ROAD,BREWTON,Alabama,36426.0,"4032 WALLACE ROAD, BREWTON, Alabama 36426.0",31.2080615029,-87.243526224112
103403,Hickory Bend,Construction Sand and Gravel,Abandoned,5/14/2024,Surface,Hickory Bend,2291 Tysonville Loop,Shorter,Alabama,36075.0,"2291 Tysonville Loop, Shorter, Alabama 36075.0",,
103406,Allstate Plant,Construction Sand and Gravel,Abandoned,7/22/2024,Surface,Allstate Plant,2708 County Rd. 85,Deatsville,Alabama,36022.0,"2708 County Rd. 85, Deatsville, Alabama 36022.0",32.617992088964,-86.424803040755
103408,Kirkland Gravel Pit,Construction Sand and Gravel,Abandoned,1/27/2010,Surface,Kirkland Gravel Pit,273 John Guin Circle,Jackson,Alabama,36545.0,"273 John Guin Circle, Jackson, Alabama 36545.0",31.499591578126,-87.812945905281
103427,Pope Pit #2,Construction Sand and Gravel,Intermittent,10/1/2024,Surface,Pope Pit #2,496 Indian Ridge Rd.,Whatley,Alabama,36482.0,"496 Indian Ridge Rd., Whatley, Alabama 36482.0",,
103429,Flomaton Sand & Gravel,Construction Sand and Gravel,Abandoned,3/2/2012,Surface,Flomaton Sand & Gravel,19847 Hwy 31,Flomaton,Alabama,36441.0,"19847 Hwy 31, Flomaton, Alabama 36441.0",,
103430,Limestone Creek,Construction Sand and Gravel,Abandoned,2/17/2016,Surface,Limestone Creek,26014 Newby Road,Madison,Alabama,35756.0,"26014 Newby Road, Madison, Alabama 35756.0",34.744577379509,-86.85947760842
103435,Wetumpka Gravel LLC,Construction Sand and Gravel,Abandoned,10/23/2012,Surface,Wetumpka Gravel LLC,721 US 231  North Wetumpka Hwy.,Wetumpka,Alabama,36093.0,"721 US 231  North Wetumpka Hwy., Wetumpka, Alabama 36093.0",,
103449,Kilgore Pit,Construction Sand and Gravel,Abandoned,1/6/2014,Surface,Kilgore Pit,2386 4 Oaks Road,Hamilton,Alabama,35570.0,"2386 4 Oaks Road, Hamilton, Alabama 35570.0",,
103461,Miller Pit,Construction Sand and Gravel,Abandoned,10/23/2017,Surface,Miller Pit,2454 Co Rd 67,Billingsley,Alabama,36006.0,"2454 Co Rd 67, Billingsley, Alabama 36006.0",32.676053510537,-86.695430820097
103473,M & M #1,Construction Sand and Gravel,Abandoned,7/1/2020,Surface,M & M #1,Escambia County Alabama Rd 55,East Brewton,Alabama,36426.0,"Escambia County Alabama Rd 55, East Brewton, Alabama 36426.0",,
103477,SARDINE,Construction Sand and Gravel,Active,12/2/2014,Surface,SARDINE,3028 ALGER ROAD,ATMORE,Alabama,36502.0,"3028 ALGER ROAD, ATMORE, Alabama 36502.0",,
103478,SARDINE NORTH,Construction Sand and Gravel,Abandoned,3/11/2015,Surface,SARDINE NORTH,ALGER ROAD,FLOMATON,Alabama,36441.0,"ALGER ROAD, FLOMATON, Alabama 36441.0",,
103479,Rail Site Pit,Construction Sand and Gravel,Abandoned,5/25/2018,Surface,Rail Site Pit,2028 County Road 19N,Prattville,Alabama,36067.0,"2028 County Road 19N, Prattville, Alabama 36067.0",32.633981528915,-86.665762434169
103483,Mobile Abrasives Inc.,"Sand, Common",Abandoned,8/26/2015,Surface,Mobile Abrasives Inc.,6927 Mac Drive,Theodore,Alabama,36582.0,"6927 Mac Drive, Theodore, Alabama 36582.0",30.548810876331,-88.116354467511
103485,EADY PIT,Construction Sand and Gravel,Abandoned,4/16/2015,Surface,EADY PIT,963 Simpkins Lane,Repton,Alabama,36475.0,"963 Simpkins Lane, Repton, Alabama 36475.0",,
103486,Darby Pit,Construction Sand and Gravel,Abandoned,12/1/2017,Surface,Darby Pit,142 Webb & Sims Ln.,Sunflower,Alabama,36581.0,"142 Webb & Sims Ln., Sunflower, Alabama 36581.0",31.377320258725,-87.994226382271
103488,QUALITY SAND & GRAVEL LLC,Construction Sand and Gravel,TempIdle,3/18/2025,Surface,QUALITY SAND & GRAVEL LLC,723 CO RD 802,IDER,Alabama,35981.0,"723 CO RD 802, IDER, Alabama 35981.0",34.751540653555,-85.639460077499
103501,Bockman Pit,Construction Sand and Gravel,Abandoned,4/1/2017,Surface,Bockman Pit,528 County Road 70,Marbury,Alabama,36051.0,"528 County Road 70, Marbury, Alabama 36051.0",,
103507,Jackson Quarry,Construction Sand and Gravel,Active,7/15/2020,Surface,Jackson Quarry,801 Falling Leaf Rd,Jackson,Alabama,36545.0,"801 Falling Leaf Rd, Jackson, Alabama 36545.0",,
103512,Pit #1,Construction Sand and Gravel,Abandoned,10/6/2017,Surface,Pit #1,160 Cathy Ln,Deatsville,Alabama,36022.0,"160 Cathy Ln, Deatsville, Alabama 36022.0",32.688711117288,-86.370061106452
103513,Brown Mine,Construction Sand and Gravel,Abandoned,4/1/2018,Surface,Brown Mine,850 County Road 113,Prattville,Alabama,36067.0,"850 County Road 113, Prattville, Alabama 36067.0",32.52505867138,-86.590479496986
103514,Long Pit,Construction Sand and Gravel,NonProdActive,10/28/2024,Surface,Long Pit,6819 County Road 15,Wedowee,Alabama,36278.0,"6819 County Road 15, Wedowee, Alabama 36278.0",,
103517,Meadows,Construction Sand and Gravel,Active,1/12/2018,Surface,Meadows,3714 County Road 40 E,Lowndesboro,Alabama,36752.0,"3714 County Road 40 E, Lowndesboro, Alabama 36752.0",,
103524,Repton Mine,Construction Sand and Gravel,Active,8/6/2018,Surface,Repton Mine,"Highway 84, Old Federal Road",Repton,Alabama,36475.0,"Highway 84, Old Federal Road, Repton, Alabama 36475.0",,
103530,Autaugaville Pit,Construction Sand and Gravel,Abandoned,1/16/2023,Surface,Autaugaville Pit,667 CO RD 19 NORTH ,Autaugaville,Alabama,36003.0,"667 CO RD 19 NORTH , Autaugaville, Alabama 36003.0",32.44721605548,-86.667232224885
103534,Sam Antley,Construction Sand and Gravel,Abandoned,10/29/2019,Surface,Sam Antley,936 Tuberose Ln.,Deatsville,Alabama,36022.0,"936 Tuberose Ln., Deatsville, Alabama 36022.0",32.65583835107,-86.373832340862
103537,Holt Pit,Construction Sand and Gravel,Abandoned,8/19/2024,Surface,Holt Pit,32.5280 N  86.3206 W,Elmore,Alabama,36025.0,"32.5280 N  86.3206 W, Elmore, Alabama 36025.0",,
103541,Pit #1,Construction Sand and Gravel,Abandoned,2/10/2021,Surface,Pit #1,16597 Walker Springs Rd,Gainestown,Alabama,36545.0,"16597 Walker Springs Rd, Gainestown, Alabama 36545.0",31.437626573346,-87.693376172103
103543,Red Mountain Rock,Construction Sand and Gravel,Active,12/19/2020,Surface,Red Mountain Rock,893 AD Clark RD,Castleberry,Alabama,36432.0,"893 AD Clark RD, Castleberry, Alabama 36432.0",,
103544,SDAC OZ,"Sand, Common",Active,2/7/2022,Surface,SDAC OZ,815 Hunter Loop Road,Montgomery,Alabama,36108.0,"815 Hunter Loop Road, Montgomery, Alabama 36108.0",32.360326556992,-86.393563621663
103546,Pearson Pit,Construction Sand and Gravel,Active,6/22/2021,Surface,Pearson Pit,650 COUNTY ROAD 19 NORTH,AUTAUGAVILLE,Alabama,36067.0,"650 COUNTY ROAD 19 NORTH, AUTAUGAVILLE, Alabama 36067.0",32.445935550635,-86.665503954478
103549,Terminal #1,Construction Sand and Gravel,Abandoned,9/14/2022,Facility,Terminal #1,1251 Hardwick Street,Montgomery,Alabama,36108.0,"1251 Hardwick Street, Montgomery, Alabama 36108.0",32.351690914821,-86.3511310944
103553,Pritchett Pit ,"Sand, Common",Abandoned,10/26/2022,Surface,Pritchett Pit ,1600 Hebron Road,Grove Hill,Alabama,36451.0,"1600 Hebron Road, Grove Hill, Alabama 36451.0",,
103563,Tillman Pit,Construction Sand and Gravel,NonProdActive,7/28/2025,Surface,Tillman Pit,1400 Rabbit Creek Road ,Grove Hill ,Alabama,36451.0,"1400 Rabbit Creek Road , Grove Hill , Alabama 36451.0",,
103564,Monroe Gravel,Construction Sand and Gravel,Abandoned,6/17/2024,Surface,Monroe Gravel,320 Thames Road,Frisco City ,Alabama,36445.0,"320 Thames Road, Frisco City , Alabama 36445.0",,
103566,Belmont 1,Construction Sand and Gravel,Abandoned,10/25/2022,Facility,Belmont 1,700 Blue Ridge Road,Winfield,Alabama,35594.0,"700 Blue Ridge Road, Winfield, Alabama 35594.0",,
103569,Al Rock Pit,"Sand, Common",Abandoned,10/13/2025,Surface,Al Rock Pit,1901 Co Rd 123,Marbury,Alabama,36051.0,"1901 Co Rd 123, Marbury, Alabama 36051.0",32.663089606801,-86.58986904574
103571,"All Star Sand & Gravel, Inc.",Construction Sand and Gravel,Active,2/27/2024,Surface,"All Star Sand & Gravel, Inc.",700 Blue Ridge Road,Winfield,Alabama,35594.0,"700 Blue Ridge Road, Winfield, Alabama 35594.0",,
103572,PETRUNIC PIT,"Sand, Common",Abandoned,6/16/2025,Surface,PETRUNIC PIT,1104 Co. Rd. 19N,Prattville,Alabama,36067.0,"1104 Co. Rd. 19N, Prattville, Alabama 36067.0",32.522252650028,-86.701454902413
103579,Ground Works Materials,Construction Sand and Gravel,Active,1/24/2024,Surface,Ground Works Materials,566 tuberose lane,Deatsville ,Alabama,36022.0,"566 tuberose lane, Deatsville , Alabama 36022.0",32.653004557586,-86.373867503954
103580,Prevo Sand ,"Sand, Common",Active,4/19/2023,Surface,Prevo Sand ,340 Thames Rd,Frisco City,Alabama,36445.0,"340 Thames Rd, Frisco City, Alabama 36445.0",,
200350,Little Hill Mine,Construction Sand and Gravel,Abandoned,3/13/2024,Surface,Little Hill Mine,67750 E COPPER HILL RD,ORACLE,Arizona,85623.0,"67750 E COPPER HILL RD, ORACLE, Arizona 85623.0",32.590983376284,-110.84383602317
200620,TACNA SAND & GRAVEL LLC,Construction Sand and Gravel,Active,12/7/1978,Surface,TACNA SAND & GRAVEL LLC,38375 E. County 3 1/4 Street,Roll,Arizona,85347.0,"38375 E. County 3 1/4 Street, Roll, Arizona 85347.0",,
200622,PORTABLE SCREENING PLANT,Construction Sand and Gravel,Abandoned,12/14/2016,Surface,PORTABLE SCREENING PLANT,4000 N Leslie Canyon,Douglas,Arizona,85607.0,"4000 N Leslie Canyon, Douglas, Arizona 85607.0",31.378831183717,-109.545217439017
200631,UNIVERSITY PLANT ,Construction Sand and Gravel,Abandoned,2/7/2008,Surface,UNIVERSITY PLANT ,see directions,Phoenix,Arizona,85034.0,"see directions, Phoenix, Arizona 85034.0",,
200632,SUN CITY PLANT,Construction Sand and Gravel,Active,11/15/2010,Surface,SUN CITY PLANT,14521 North 115th Avenue,El Mirage,Arizona,85335.0,"14521 North 115th Avenue, El Mirage, Arizona 85335.0",33.616593647657,-112.307465171897
200633,ARIZONA SILICA SAND COMPANY,Construction Sand and Gravel,Abandoned,8/16/2013,Surface,ARIZONA SILICA SAND COMPANY,52 St. Anselm Road,Houck,Arizona,86506.0,"52 St. Anselm Road, Houck, Arizona 86506.0",,
200639,Cottonwood Wash ,Construction Sand and Gravel,Abandoned,12/5/2012,Surface,Cottonwood Wash ,850 N MAIN,SNOWFLAKE,Arizona,85937.0,"850 N MAIN, SNOWFLAKE, Arizona 85937.0",34.517819563328,-110.078978920858
200649,Tangerine Road Pit,Construction Sand and Gravel,Active,5/9/2014,Surface,Tangerine Road Pit,10200 W TANGERINE RD,MARANA,Arizona,85653.0,"10200 W TANGERINE RD, MARANA, Arizona 85653.0",,
200663,Sand & Gravel Operation,Construction Sand and Gravel,Abandoned,9/19/2006,Surface,Sand & Gravel Operation,1015 N Hamilton Rd,Willcox,Arizona,85643.0,"1015 N Hamilton Rd, Willcox, Arizona 85643.0",32.267356169068,-109.89271653383
200664,CEMEX - MESA,Construction Sand and Gravel,Abandoned,11/9/2010,Surface,CEMEX - MESA,1901 N Alma School Rd.,Mesa,Arizona,85201.0,"1901 N Alma School Rd., Mesa, Arizona 85201.0",,
200704,Sonora Environmental LLC dba B & R Mats,Construction Sand and Gravel,Abandoned,10/22/2008,Surface,Sonora Environmental LLC dba B & R Mats,4200 S Harrison Rd,Tucson,Arizona,85730.0,"4200 S Harrison Rd, Tucson, Arizona 85730.0",32.173893189663,-110.789795402371
200711,CEMEX - BEELINE,Construction Sand and Gravel,Abandoned,3/14/2011,Surface,CEMEX - BEELINE,2830 N. Beeline Hwy.,Mesa,Arizona,85256.0,"2830 N. Beeline Hwy., Mesa, Arizona 85256.0",,
200717,CEMEX - CASA GRANDE,Construction Sand and Gravel,Active,2/5/1985,Surface,CEMEX - CASA GRANDE,2305 S. Rooftile Road,Casa Grande,Arizona,85122.0,"2305 S. Rooftile Road, Casa Grande, Arizona 85122.0",32.85993953251,-111.802322573613
200719,RINKER MATERIALS COOLIDGE,Construction Sand and Gravel,Abandoned,2/9/2006,Surface,RINKER MATERIALS COOLIDGE,Hwy 287 and Attaway Road,Coolidge,Arizona,85228.0,"Hwy 287 and Attaway Road, Coolidge, Arizona 85228.0",,
200720,CEMEX - GLENDALE,Construction Sand and Gravel,Abandoned,1/13/2011,Surface,CEMEX - GLENDALE,11920 W Glendale Ave,Glendale,Arizona,85307.0,"11920 W Glendale Ave, Glendale, Arizona 85307.0",33.536545179552,-112.320018176805
200722,CEMEX - HWY 95,Construction Sand and Gravel,Abandoned,7/11/2023,Surface,CEMEX - HWY 95,Mile Post 37 Hwy 95 Yuma,Yuma,Arizona,85365.0,"Mile Post 37 Hwy 95 Yuma, Yuma, Arizona 85365.0",,
200728,Tri County Materials Inc.,Construction Sand and Gravel,Active,2/2/2013,Surface,Tri County Materials Inc.,3215 US Highway 191 South,Safford,Arizona,85546.0,"3215 US Highway 191 South, Safford, Arizona 85546.0",32.80217546686,-109.707646431951
200740,TONTO PIT,Construction Sand and Gravel,Intermittent,10/23/2025,Surface,TONTO PIT,496 E. Slate Creek Drive,Tonto Basin,Arizona,85553.0,"496 E. Slate Creek Drive, Tonto Basin, Arizona 85553.0",,
200758,Silver Creek,Construction Sand and Gravel,Intermittent,3/20/2025,Surface,Silver Creek,1950 BULLHEAD PARKWAY,BULLHEAD CITY,Arizona,86442.0,"1950 BULLHEAD PARKWAY, BULLHEAD CITY, Arizona 86442.0",35.109684745452,-114.545246904568
200988,CEMEX - 19TH AVE,Construction Sand and Gravel,Active,7/4/1976,Surface,CEMEX - 19TH AVE,3640 S 19th Ave,Phoenix,Arizona,85009.0,"3640 S 19th Ave, Phoenix, Arizona 85009.0",33.413906868201,-112.099704021813
200989,VALENCIA,Construction Sand and Gravel,Abandoned,10/22/2006,Surface,VALENCIA,11800 E. Valencia Road,Tucson,Arizona,85748.0,"11800 E. Valencia Road, Tucson, Arizona 85748.0",32.119011709355,-110.749574685801
200992,PLANT #1,Construction Sand and Gravel,Abandoned,1/29/2003,Surface,PLANT #1,2800 S CENTRAL AVENUE,PHOENIX,Arizona,85040.0,"2800 S CENTRAL AVENUE, PHOENIX, Arizona 85040.0",33.420806905434,-112.073371298801
201037,CEMEX - WEST PLANT #72,Construction Sand and Gravel,Abandoned,1/20/2025,Surface,CEMEX - WEST PLANT #72,11701 W Indian School Rd,Phoenix,Arizona,85063.0,"11701 W Indian School Rd, Phoenix, Arizona 85063.0",,
201062,Hualapai Pit,Construction Sand and Gravel,Active,11/23/2011,Surface,Hualapai Pit,3125 E Rosslynn Dr,Kingman,Arizona,86401.0,"3125 E Rosslynn Dr, Kingman, Arizona 86401.0",35.17736366982,-114.005277825444
201064,Meadow Creek Pit,Construction Sand and Gravel,Abandoned,10/1/2021,Surface,Meadow Creek Pit,"Interstate 40 exit 37 Griffith Rd.  Kingman, Az 86409",Kingman,Arizona,86401.0,"Interstate 40 exit 37 Griffith Rd.  Kingman, Az 86409, Kingman, Arizona 86401.0",,
201154,Lake Havasu Operations Price Dr ,Construction Sand and Gravel,Abandoned,5/31/2007,Surface,Lake Havasu Operations Price Dr ,2162 Price Dr.,Lake Havasu City,Arizona,86404.0,"2162 Price Dr., Lake Havasu City, Arizona 86404.0",34.55372293649,-114.364461922559
201203,ORANGE GROVE,Construction Sand and Gravel,Active,10/2/2005,Surface,ORANGE GROVE,6601 N. Casa Grande Highway,Tucson,Arizona,85743.0,"6601 N. Casa Grande Highway, Tucson, Arizona 85743.0",,
201217,0SCREENING PLANT & SHOP,Construction Sand and Gravel,Intermittent,10/1/2021,Surface,0SCREENING PLANT & SHOP,10333 E McDowell,Scottsdale,Arizona,85256.0,"10333 E McDowell, Scottsdale, Arizona 85256.0",33.465719379911,-111.859777621157
201221,Airport Pit,Construction Sand and Gravel,Active,4/1/2012,Surface,Airport Pit,1234 E AIRPORT RD,SAFFORD,Arizona,85546.0,"1234 E AIRPORT RD, SAFFORD, Arizona 85546.0",32.856829656939,-109.688861076668
201222,Yavapai Plant 22,Construction Sand and Gravel,Active,2/15/1973,Surface,Yavapai Plant 22,5899 WILKINSON DRIVE,PRESCOTT,Arizona,86301.0,"5899 WILKINSON DRIVE, PRESCOTT, Arizona 86301.0",34.642752132166,-112.414456409681
201238,Valley Rock & Sand Co Inc,Construction Sand and Gravel,Abandoned,7/27/2007,Surface,Valley Rock & Sand Co Inc,10700 E Irvington,Tucson,Arizona,85730.0,"10700 E Irvington, Tucson, Arizona 85730.0",32.160901909581,-110.767634934355
201249,CEMEX - GLOBE/BIXBY,Construction Sand and Gravel,Active,3/14/1980,Surface,CEMEX - GLOBE/BIXBY,401 E Hoopes Road,Globe,Arizona,85501.0,"401 E Hoopes Road, Globe, Arizona 85501.0",33.449165907777,-110.826942455057
201315,OSBORN WASH,Construction Sand and Gravel,Active,2/3/2014,Surface,OSBORN WASH,30600 Riverside Dr.,Parker,Arizona,85344.0,"30600 Riverside Dr., Parker, Arizona 85344.0",34.176041999348,-114.243712338115
201317,LITCHFIELD PLANT,Construction Sand and Gravel,Abandoned,5/9/2013,Surface,LITCHFIELD PLANT,11923 W. Indian School Road,Avondale,Arizona,85392.0,"11923 W. Indian School Road, Avondale, Arizona 85392.0",33.4931297502,-112.318751139153
201398,Aztec plant,Construction Sand and Gravel,Active,5/12/2023,Surface,Aztec plant,2095 Papermill Rd,Taylor,Arizona,85939.0,"2095 Papermill Rd, Taylor, Arizona 85939.0",,
201433,Mine #1,Construction Sand and Gravel,Intermittent,11/6/2023,Surface,Mine #1,3914 E. Presidio Street,Mesa,Arizona,85215.0,"3914 E. Presidio Street, Mesa, Arizona 85215.0",33.472852158129,-111.745274442143
201461,EADS Pit,Construction Sand and Gravel,Abandoned,6/8/2010,Surface,EADS Pit,608 W Hwy 92,Bisbee,Arizona,85603.0,"608 W Hwy 92, Bisbee, Arizona 85603.0",,
201483,Ina Pit,Construction Sand and Gravel,Abandoned,7/11/2016,Surface,Ina Pit,5400 W Massingale,Tucson,Arizona,85743.0,"5400 W Massingale, Tucson, Arizona 85743.0",32.344972283563,-111.078546020853
201502,Mobile Mix Inc.,Construction Sand and Gravel,Abandoned,10/28/2024,Surface,Mobile Mix Inc.,5570 N Bush Highway,Mesa,Arizona,85215.0,"5570 N Bush Highway, Mesa, Arizona 85215.0",33.544219589774,-111.609631008721
201804,Fortuna Wash Pit,Construction Sand and Gravel,Abandoned,1/1/2023,Surface,Fortuna Wash Pit,14875 E 31ST ST,Yuma,Arizona,85367.0,"14875 E 31ST ST, Yuma, Arizona 85367.0",32.672178460458,-114.376101907065
201823,Woodruff Butte,Construction Sand and Gravel,Abandoned,11/5/2012,Surface,Woodruff Butte,7200 N 180 Rd,Woodruff,Arizona,86025.0,"7200 N 180 Rd, Woodruff, Arizona 86025.0",,
201870,Sun City Pit,Construction Sand and Gravel,Abandoned,1/28/2022,Surface,Sun City Pit,11500 W BEARDSLEY ROAD,SUN CITY,Arizona,85373.0,"11500 W BEARDSLEY ROAD, SUN CITY, Arizona 85373.0",33.6672881609,-112.301207263169
201894,Little Cedar Knoll Pit,Construction Sand and Gravel,Abandoned,1/17/2020,Surface,Little Cedar Knoll Pit,1446 North HWY 89A,Fredonia,Arizona,86022.0,"1446 North HWY 89A, Fredonia, Arizona 86022.0",,
201930,Sanner Pit,Construction Sand and Gravel,Abandoned,6/14/2004,Surface,Sanner Pit,6645 W JOMAX RD,PHOENIX,Arizona,85331.0,"6645 W JOMAX RD, PHOENIX, Arizona 85331.0",33.726440417948,-111.934145460876
201941,Mesa Plant,Construction Sand and Gravel,Abandoned,10/19/2011,Surface,Mesa Plant,3410 N HIGLEY RD,MESA,Arizona,85215.0,"3410 N HIGLEY RD, MESA, Arizona 85215.0",33.477456477212,-111.718523049891
201957,Rio Lomas III,Construction Sand and Gravel,Abandoned,2/4/2020,Surface,Rio Lomas III,1941 Richardo Ave,Bullhead City,Arizona,86442.0,"1941 Richardo Ave, Bullhead City, Arizona 86442.0",35.050418729137,-114.583316668001
202003,CEMEX - EL MIRAGE,Construction Sand and Gravel,Abandoned,4/11/2006,Surface,CEMEX - EL MIRAGE,4515 W El Mirage,Glendale,Arizona,85007.0,"4515 W El Mirage, Glendale, Arizona 85007.0",,
202013,Star Placer dba:  Big Bug Sand & Gravel,Construction Sand and Gravel,Active,5/8/2013,Surface,Star Placer dba:  Big Bug Sand & Gravel,11501 E Finley Rd,Mayer,Arizona,86333.0,"11501 E Finley Rd, Mayer, Arizona 86333.0",34.428690465401,-112.258539405337
202034,Plant # 1,Construction Sand and Gravel,Abandoned,12/20/2007,Surface,Plant # 1,12795 E. Beeline Highway,Scottsdale,Arizona,85202.0,"12795 E. Beeline Highway, Scottsdale, Arizona 85202.0",,
202043,Portable Crusher No. 0033,Construction Sand and Gravel,Abandoned,3/16/2009,Surface,Portable Crusher No. 0033,3914 E. Presidio,Mesa,Arizona,85215.0,"3914 E. Presidio, Mesa, Arizona 85215.0",33.472852158129,-111.745274442143
202045,W & L Inc.,Construction Sand and Gravel,Abandoned,12/1/2005,Surface,W & L Inc.,Highway 95,Yuma,Arizona,85365.0,"Highway 95, Yuma, Arizona 85365.0",,
202049,Tucson Portable,Construction Sand and Gravel,Abandoned,4/7/2001,Surface,Tucson Portable,PORTABLE,TUCSON,Arizona,85616.0,"PORTABLE, TUCSON, Arizona 85616.0",,
202062,CEMEX - SIERRA VISTA,Construction Sand and Gravel,Active,8/17/1993,Surface,CEMEX - SIERRA VISTA,5231 E Buffalo Soldier Trail,Sierra Vista,Arizona,85635.0,"5231 E Buffalo Soldier Trail, Sierra Vista, Arizona 85635.0",31.511104367676,-110.246339684039
202101,Plant #15,Construction Sand and Gravel,Abandoned,10/7/2005,Surface,Plant #15,9595 E. McKellips,Scottsdale,Arizona,85256.0,"9595 E. McKellips, Scottsdale, Arizona 85256.0",33.451280358487,-111.874805064259
202108,Gray Mountain Pit,Construction Sand and Gravel,Abandoned,12/16/2010,Surface,Gray Mountain Pit,Hwy 89,Gray Mountain,Arizona,86016.0,"Hwy 89, Gray Mountain, Arizona 86016.0",,
