Mine ID,Mine Name_x,Street,City,State,Zip Code,Mine Name_y,Commodity,Mine Status,Status Date,Type of Mine
102825,GOODWAY,,,Alabama,,GOODWAY,Construction Sand and Gravel,Abandoned,2/20/2002,Surface
102826,Friese (Frisco City),,,Alabama,,Friese (Frisco City),Construction Sand and Gravel,Abandoned,3/29/1991,Surface
102827,Bloedel,,,Alabama,,Bloedel,Construction Sand and Gravel,Abandoned,6/21/1990,Surface
102828,PLANT 333,,,Alabama,,PLANT 333,Construction Sand and Gravel,Abandoned,5/7/1999,Facility
102832,Three Bridge Bottom Mine,,,Alabama,,Three Bridge Bottom Mine,Construction Sand and Gravel,Abandoned,7/15/1992,Surface
102834,POWELL-1,,,Alabama,,POWELL-1,Construction Sand and Gravel,Abandoned,10/19/1999,Surface
102840,Flint River Mine,,,Alabama,,Flint River Mine,Construction Sand and Gravel,Abandoned,4/2/1992,Surface
102843,431 Sand & Gravel Pit,,,Alabama,,431 Sand & Gravel Pit,Construction Sand and Gravel,Abandoned,6/1/1990,Surface
102852,Shorter Plant,1522 Main Street,Shorter,Alabama,36075.0,Shorter Plant,Construction Sand and Gravel,Abandoned,3/1/2012,Surface
102869,Arbacoochee Mining,,,Alabama,,Arbacoochee Mining,Construction Sand and Gravel,Abandoned,2/20/1992,Surface
102870,Pit #2,Turkey Trot Rd.,Perdue Hill,Alabama,36470.0,Pit #2,Construction Sand and Gravel,Abandoned,9/7/2017,Surface
102884,Alabama Pits,,,Alabama,,Alabama Pits,Construction Sand and Gravel,Abandoned,10/20/1995,Surface
102887,RUSSELL SAND CO.,,,Alabama,,RUSSELL SAND CO.,Construction Sand and Gravel,Abandoned,3/1/2001,Surface
102888,Pit No 1,,,Alabama,,Pit No 1,Construction Sand and Gravel,Abandoned,4/8/1993,Surface
102892,Pit #1,,,Alabama,,Pit #1,Construction Sand and Gravel,Abandoned,5/23/1991,Surface
102903,Belgreen Sand & Gravel,,,Alabama,,Belgreen Sand & Gravel,Construction Sand and Gravel,Abandoned,5/5/1994,Surface
102909,Ivey Pit,,,Alabama,,Ivey Pit,Construction Sand and Gravel,Abandoned,6/10/1991,Surface
102911,FREISE #225,,,Alabama,,FREISE #225,Construction Sand and Gravel,Abandoned,5/14/2001,Surface
102915,Baker Mann,,,Alabama,,Baker Mann,Construction Sand and Gravel,Abandoned,3/29/1993,Surface
102916,Pit  #1,18601 County Rd 27,Fairhope,Alabama,36532.0,Pit  #1,Construction Sand and Gravel,Abandoned,4/22/2004,Surface
102917,Holt Pit,,,Alabama,,Holt Pit,Construction Sand and Gravel,Abandoned,3/4/1993,Surface
102927,Booth Sand And Gravel Incorporated,,,Alabama,,Booth Sand And Gravel Incorporated,Construction Sand and Gravel,Abandoned,1/7/1993,Surface
102928,Tocwah Pit,1761 Hunter Loop Road,Montgomery,Alabama,36108.0,Tocwah Pit,Construction Sand and Gravel,Abandoned,7/31/2003,Surface
102929,Nall Pit,,,Alabama,,Nall Pit,Construction Sand and Gravel,Abandoned,4/21/1992,Surface
102930,Lyon Pit,,,Alabama,,Lyon Pit,Construction Sand and Gravel,Abandoned,6/8/1995,Surface
102934,PIT #1 REPTON,Mile Marker 33 Hwy 41 North,Repton,Alabama,36475.0,PIT #1 REPTON,Construction Sand and Gravel,Abandoned,10/11/2006,Surface
102936,PIT JACKSON,700 WATER WAY ROAD,JACKSON,Alabama,36545.0,PIT JACKSON,Construction Sand and Gravel,Abandoned,7/10/2020,Facility
102938,Pit #2,,,Alabama,,Pit #2,Construction Sand and Gravel,Abandoned,1/11/1996,Surface
102941,Henson Pit #1,,,Alabama,,Henson Pit #1,Construction Sand and Gravel,Abandoned,9/11/1992,Surface
102948,Dixie Sand and Gravel LLC,2803 River Lakes Dr,Montgomery,Alabama,36110.0,Dixie Sand and Gravel LLC,Construction Sand and Gravel,Abandoned,3/18/2009,Surface
102949,Moody Swamp Plant,,,Alabama,,Moody Swamp Plant,Construction Sand and Gravel,Abandoned,12/31/1994,Facility
102950,"Mobile Abrasives, Inc.",6927 Mac Drive,Theodore,Alabama,36582.0,"Mobile Abrasives, Inc.",Construction Sand and Gravel,Abandoned,1/6/2015,Surface
102958,Jackson Creek Sand,11101 Alvin Miller Road,Chunchula,Alabama,36521.0,Jackson Creek Sand,Construction Sand and Gravel,Abandoned,3/4/2016,Surface
102959,Sand Plant #131,1669 Aldridge Gap Road,Guntersville,Alabama,35976.0,Sand Plant #131,Construction Sand and Gravel,Abandoned,5/10/2005,Surface
102964,MOSELY PIT,,,Alabama,,MOSELY PIT,Construction Sand and Gravel,Abandoned,5/24/1999,Surface
102967,Taylorville Pit,,,Alabama,,Taylorville Pit,Construction Sand and Gravel,Abandoned,12/7/1993,Surface
102975,Pit #3,,,Alabama,,Pit #3,Construction Sand and Gravel,Abandoned,7/6/1995,Surface
102981,Pit #1,,,Alabama,,Pit #1,Construction Sand and Gravel,Abandoned,4/16/1993,Surface
102987,Sims Pit,,,Alabama,,Sims Pit,Construction Sand and Gravel,Abandoned,4/4/1995,Surface
102989,Sipsey Valley Sand & Gravel Incorporated,,,Alabama,,Sipsey Valley Sand & Gravel Incorporated,Construction Sand and Gravel,Abandoned,5/31/1994,Surface
102993,Weekly Pit,,,Alabama,,Weekly Pit,Construction Sand and Gravel,Abandoned,5/16/1994,Surface
103001,PLANT #2,,,Alabama,,PLANT #2,Construction Sand and Gravel,Abandoned,2/25/2002,Surface
103007,Grove Hill Crusher,,,Alabama,,Grove Hill Crusher,Construction Sand and Gravel,Abandoned,4/4/1994,Facility
103012,SM-1,,,Alabama,,SM-1,Construction Sand and Gravel,Abandoned,10/2/1998,Surface
103023,Pollard Pit 1,Pollard Pit,Pollard,Alabama,36441.0,Pollard Pit 1,Construction Sand and Gravel,Abandoned,1/18/2005,Surface
103028,PLANT 1 GAMBLE PIT,,,Alabama,,PLANT 1 GAMBLE PIT,Construction Sand and Gravel,Abandoned,4/8/1997,Surface
103035,Gulf #1,,,Alabama,,Gulf #1,Construction Sand and Gravel,Abandoned,10/18/1995,Surface
103039,Cook Pit,,,Alabama,,Cook Pit,Construction Sand and Gravel,Abandoned,4/10/1995,Surface
103040,EWELL INDUSTRIES INC. DAWSON PIT,,,Alabama,,EWELL INDUSTRIES INC. DAWSON PIT,Construction Sand and Gravel,Abandoned,12/1/2000,Surface
103042,PIT #2,,,Alabama,,PIT #2,Construction Sand and Gravel,Abandoned,3/17/2001,Surface
103043,Ward Mine,7067 County Road 40,Shorter,Alabama,36075.0,Ward Mine,Construction Sand and Gravel,Abandoned,2/4/2009,Surface
103044,PICKARD PIT,,,Alabama,,PICKARD PIT,Construction Sand and Gravel,Abandoned,2/9/2001,Surface
103045,PLUMMER PIT,,,Alabama,,PLUMMER PIT,Construction Sand and Gravel,Abandoned,10/30/1998,Surface
103046,LINE CREEK PIT,,,Alabama,,LINE CREEK PIT,Construction Sand and Gravel,Abandoned,8/4/2003,Surface
103048,Ward Pit,,,Alabama,,Ward Pit,Construction Sand and Gravel,Abandoned,6/12/1996,Surface
103060,ATMORE MATERIALS,,,Alabama,,ATMORE MATERIALS,Construction Sand and Gravel,Abandoned,12/3/1997,Surface
103064,Foshee Pit,,,Alabama,,Foshee Pit,Construction Sand and Gravel,Abandoned,7/26/1996,Surface
103082,Corte Pit,24297-C County Rd 13,Daphne,Alabama,36526.0,Corte Pit,Construction Sand and Gravel,Abandoned,7/25/2023,Surface
103086,BENCHMARK,7787 County Rd. 73,Randolph,Alabama,36792.0,BENCHMARK,Construction Sand and Gravel,Abandoned,1/28/2016,Surface
103088,APPLETON - PIT #4,,,Alabama,,APPLETON - PIT #4,Construction Sand and Gravel,Abandoned,12/1/2000,Surface
103090,Poarch Pit,7237 Jacks Springs Rd,Atmore,Alabama,36520.0,Poarch Pit,Construction Sand and Gravel,Abandoned,7/7/2011,Surface
103094,HICKS PIT,,,Alabama,,HICKS PIT,Construction Sand and Gravel,Abandoned,2/4/2003,Surface
103098,Waugh Pit,18623 Hwy 80E,Pike Road,Alabama,36064.0,Waugh Pit,Construction Sand and Gravel,Abandoned,6/9/2019,Surface
103099,Red Bluff-Waugh Plant,18663 Highway 80 East,Pike Road,Alabama,36064.0,Red Bluff-Waugh Plant,Construction Sand and Gravel,Abandoned,10/25/2010,Surface
103111,SHEEHAN PIT,,,Alabama,,SHEEHAN PIT,Construction Sand and Gravel,Abandoned,11/1/1998,Surface
103114,Wallace-Pit #3,Hwy 41,Wallace,Alabama,36426.0,Wallace-Pit #3,Construction Sand and Gravel,Abandoned,4/13/2006,Surface
103119,KING PIT,,,Alabama,,KING PIT,Construction Sand and Gravel,Abandoned,4/18/2005,Surface
103120,"ASC MARKETING, INC, WARD PIT",,,Alabama,,"ASC MARKETING, INC, WARD PIT",Construction Sand and Gravel,Abandoned,5/7/1999,Surface
103121,MAGNUM PLANT,,,Alabama,,MAGNUM PLANT,Construction Sand and Gravel,Abandoned,1/24/2001,Surface
103123,Blanton Pit,3826 BEAR CREEK ROAD,FRISCO CITY,Alabama,36445.0,Blanton Pit,Construction Sand and Gravel,Abandoned,6/8/2016,Surface
103124,Lois Lane Pit,Lois Lane,Atmore,Alabama,36502.0,Lois Lane Pit,Construction Sand and Gravel,Abandoned,12/17/2015,Surface
103125,PATTON ISLAND MINE,,,Alabama,,PATTON ISLAND MINE,Construction Sand and Gravel,Abandoned,10/12/1999,Surface
103132,Montgomery Pit,1588 Concrete Drive,Montgomery,Alabama,361100807.0,Montgomery Pit,Construction Sand and Gravel,Abandoned,7/2/2009,Surface
103133,WHITE PEBBLE,,,Alabama,,WHITE PEBBLE,Construction Sand and Gravel,Abandoned,5/7/1999,Surface
103139,HARRELL PIT,,,Alabama,,HARRELL PIT,Construction Sand and Gravel,Abandoned,1/30/2001,Surface
103141,"Basic Sand & Gravel, Inc.",1076 Jack Rd,Atmore,Alabama,36502.0,"Basic Sand & Gravel, Inc.",Construction Sand and Gravel,Abandoned,3/12/2002,Surface
103142,INTERSTATE #2,,,Alabama,,INTERSTATE #2,Construction Sand and Gravel,Abandoned,10/16/2001,Surface
103148,BIG SANDY PIT,,,Alabama,,BIG SANDY PIT,Construction Sand and Gravel,Abandoned,4/25/2003,Surface
103151,DYKES -1,,,Alabama,,DYKES -1,Construction Sand and Gravel,Abandoned,4/1/2001,Surface
103153,SANTEZ SAND & GRAVEL,,,Alabama,,SANTEZ SAND & GRAVEL,Construction Sand and Gravel,Abandoned,8/23/1999,Surface
103161,ATMORE PIT,,,Alabama,,ATMORE PIT,Construction Sand and Gravel,Abandoned,9/17/1999,Surface
103167,WHITE SAND PIT,3974 County Rd. 14,Roanoke,Alabama,36276.0,WHITE SAND PIT,Construction Sand and Gravel,Abandoned,3/15/2005,Surface
103169,Pecan Grove Plant,134 Redland Road,Wetumpka,Alabama,36093.0,Pecan Grove Plant,Construction Sand and Gravel,Abandoned,3/2/2010,Surface
103171,Plant 3,1 Main St,Whatley,Alabama,36482.0,Plant 3,Construction Sand and Gravel,Abandoned,11/22/2004,Facility
103173,PIT 1,,,Alabama,,PIT 1,Construction Sand and Gravel,Abandoned,6/26/2002,Surface
103181,Anderson Road Materials LLC,1335 Anderson Road,Montgomery,Alabama,36110.0,Anderson Road Materials LLC,Construction Sand and Gravel,Abandoned,7/7/2011,Surface
103188,"Roberts Sand & Gravel, Inc.",2700 County Rd 30,Sardis,Alabama,36775.0,"Roberts Sand & Gravel, Inc.",Construction Sand and Gravel,Abandoned,6/29/2006,Surface
103192,Dozier Mine,125 Rifle Range Road,Montgomery,Alabama,36117.0,Dozier Mine,Construction Sand and Gravel,Abandoned,12/17/2012,Surface
103200,Culpepper Chert Pit,1485 CR 82,Gaylesville,Alabama,35973.0,Culpepper Chert Pit,Construction Sand and Gravel,Abandoned,2/28/2023,Surface
103201,Cash Pit,5200 AL Hwy. 183,Lawley,Alabama,36793.0,Cash Pit,Construction Sand and Gravel,Abandoned,10/24/2005,Surface
103203,Paul Pit,Overton Rd.,Grove Hill,Alabama,36451.0,Paul Pit,Construction Sand and Gravel,Abandoned,2/26/2009,Surface
103204,TIMBERLINE GRAVEL #1,,,Alabama,,TIMBERLINE GRAVEL #1,Construction Sand and Gravel,Abandoned,1/6/2002,Surface
103209,SLAY PIT,,,Alabama,,SLAY PIT,Construction Sand and Gravel,Abandoned,9/10/2001,Surface
103212,JACOBS PIT,,,Alabama,,JACOBS PIT,Construction Sand and Gravel,Abandoned,8/21/2001,Surface
103220,WOODALL PIT #2,,,Alabama,,WOODALL PIT #2,Construction Sand and Gravel,Abandoned,3/15/2005,Surface
103221,G&L SAND & GRAVEL,928 Jack Rd.,Atmore,Alabama,36502.0,G&L SAND & GRAVEL,Construction Sand and Gravel,Abandoned,10/24/2003,Surface
103224,CALERA,1622 Hwy 84,Calera,Alabama,35040.0,CALERA,Construction Sand and Gravel,Abandoned,1/15/2016,Facility
103230,Plant #3,412 N. Pickett St.,Autaugaville,Alabama,36003.0,Plant #3,Construction Sand and Gravel,Abandoned,3/7/2005,Surface
103233,Independence Pit,1278 County Road 19 No.,Prattville,Alabama,36067.0,Independence Pit,Construction Sand and Gravel,Abandoned,6/22/2012,Surface
103238,Sand Mountain Materials,4160 County Rd. 739,Ider,Alabama,35981.0,Sand Mountain Materials,"Sand, Common",Abandoned,4/19/2012,Surface
103239,Eady Sand & Gravel #1,228 Ahern Rd.,Atmore,Alabama,36502.0,Eady Sand & Gravel #1,Construction Sand and Gravel,Abandoned,3/16/2005,Surface
103244,Poarch Sand & Gravel-Little River Pit,Antebellum Lake,Little River,Alabama,36550.0,Poarch Sand & Gravel-Little River Pit,Construction Sand and Gravel,Abandoned,3/18/2005,Surface
103251,Baldwin Aggregate Pit 1,2395 Shiloh Road,Frisco City,Alabama,36579.0,Baldwin Aggregate Pit 1,Construction Sand and Gravel,Abandoned,11/2/2002,Surface
103252,Garrett Pit,County Rd. 10,Frisco,Alabama,36579.0,Garrett Pit,Construction Sand and Gravel,Abandoned,2/6/2003,Surface
103253,Big Sandy Pit,11569 Skelton Road,Duncanville,Alabama,35456.0,Big Sandy Pit,Construction Sand and Gravel,Abandoned,7/30/2004,Surface
103256,Weekley Pit,15720 May Tower Road,Bay Minette,Alabama,36507.0,Weekley Pit,"Sand, Common",Abandoned,10/12/2004,Surface
103272,Red Bluff Pit,1740  South Memorial Dr.,Prattville,Alabama,36067.0,Red Bluff Pit,Construction Sand and Gravel,Abandoned,9/3/2024,Surface
103274,Cavender Pit,282 Gravel Pit Rd,Haleyville,Alabama,35565.0,Cavender Pit,Construction Sand and Gravel,Abandoned,1/29/2008,Surface
103287,Pit #1,Old Pascagoula Rd,Grand Bay,Alabama,36541.0,Pit #1,"Sand, Common",Abandoned,6/28/2006,Surface
103289,Parker Pit,Rocky Ranch Road,Frisco City,Alabama,36445.0,Parker Pit,"Sand, Common",Abandoned,3/18/2005,Surface
103290,Reed Pit #5101," Old Stage Rd N, Hwy 84",Repton ,Alabama,36475.0,Reed Pit #5101,Construction Sand and Gravel,Abandoned,12/28/2012,Surface
103291,Johnson Pit,Arena Rd,Excel,Alabama,36439.0,Johnson Pit,Construction Sand and Gravel,Abandoned,7/13/2007,Surface
103296,Lake Mitchell,19741 Wilters Street,Robertsdale,Alabama,36567.0,Lake Mitchell,"Sand, Common",Abandoned,2/10/2009,Surface
103297,Pit #1,River Road,Foley,Alabama,36535.0,Pit #1,"Sand, Common",Abandoned,8/18/2006,Surface
103302,Sardine South Pit #5100,Alger Road,Atmore,Alabama,36502.0,Sardine South Pit #5100,"Sand, Common",Abandoned,3/11/2015,Surface
103307,Pit #2,1565 Autauga Rd 24,Billingsley,Alabama,36006.0,Pit #2,Construction Sand and Gravel,Abandoned,12/1/2008,Surface
103308,"Southeast Sand Co., LLC",6674 County Rd. 42,Akron,Alabama,35441.0,"Southeast Sand Co., LLC",Construction Sand and Gravel,Abandoned,1/10/2006,Surface
103313,Griffin Pit,County Rd 2,Jackson,Alabama,36545.0,Griffin Pit,"Sand, Common",Abandoned,2/6/2007,Surface
103314,Blakeley Island Sales Yard,1767 Cochran Bridge Causeway,Mobile,Alabama,36660.0,Blakeley Island Sales Yard,"Sand, Common",Abandoned,5/27/2005,Facility
103316,Mims Pit,2125 Co. Rd 19 N,Prattville,Alabama,36067.0,Mims Pit,"Sand, Common",Abandoned,1/31/2023,Surface
103317,Saraland Crusher,1370 Hwy 43 South,Saraland,Alabama,36571.0,Saraland Crusher,Construction Sand and Gravel,Abandoned,8/19/2008,Surface
103325,P & R Mining 1,6600 Edward Ewing Ln,Bon Secour,Alabama,36511.0,P & R Mining 1,"Sand, Common",Abandoned,7/27/2007,Surface
103328,Foley Pit,CR-26,Foley,Alabama,36535.0,Foley Pit,"Sand, Common",Abandoned,11/30/2011,Surface
103329,Jackson Pit #2,Ryland Pike Drive,Jackson,Alabama,36545.0,Jackson Pit #2,"Sand, Common",Abandoned,9/12/2013,Surface
103330,Baton Rouge Plant,300 Baton Rouge Rd,Jackson,Alabama,36545.0,Baton Rouge Plant,"Sand, Common",Abandoned,12/18/2007,Surface
103333,Deatsville Pit,283 Cypress Road,Deatsville,Alabama,36022.0,Deatsville Pit,Construction Sand and Gravel,Abandoned,9/14/2016,Surface
103345,Cooper Pit,4317 Butler Street,Frisco City,Alabama,36445.0,Cooper Pit,Construction Sand and Gravel,Abandoned,5/15/2024,Surface
103348,Excel Pit,495 ROCKY RANCH LANE,EXCEL,Alabama,36439.0,Excel Pit,"Sand, Common",Abandoned,12/20/2006,Surface
103350,Sardine North Pit #5102,Alger Road,Atmore,Alabama,36502.0,Sardine North Pit #5102,"Sand, Common",Abandoned,9/30/2007,Surface
103354,Viking Pit,3523 Woods Rd,Atmore,Alabama,36502.0,Viking Pit,Construction Sand and Gravel,Abandoned,8/1/2008,Surface
103359,Livingston Aggregate Mine,12160 Upper Hull Road,Moundville,Alabama,35474.0,Livingston Aggregate Mine,Construction Sand and Gravel,Abandoned,2/23/2021,Surface
103367,Circle C Farms Pit,3572 Washington Ferry Road,Montgomery,Alabama,36108.0,Circle C Farms Pit,"Sand, Common",Abandoned,6/15/2011,Surface
103369,King Pit,3025  Excel-Frisco,Excel,Alabama,36439.0,King Pit,Construction Sand and Gravel,Abandoned,10/1/2013,Surface
103379,Pace Sand & Gravel,Welka Road,Flomaton,Alabama,36441.0,Pace Sand & Gravel,Construction Sand and Gravel,Abandoned,1/24/2011,Surface
103382,Sterling Materials Inc.,19577 George Thomley Road,Perdido,Alabama,36562.0,Sterling Materials Inc.,Construction Sand and Gravel,Abandoned,1/29/2010,Surface
103383,Alabama Pit,Alley 5 Road Dead End,Flomaton,Alabama,36441.0,Alabama Pit,Construction Sand and Gravel,Abandoned,3/1/2013,Surface
103385,Demopolis Sand Operation,Lock 4 Road,Demopolis,Alabama,36732.0,Demopolis Sand Operation,"Sand, Common",Abandoned,4/16/2021,Surface
103400,A & S Mine,8871 Hwy. 188,Irivington,Alabama,36544.0,A & S Mine,"Sand, Common",Abandoned,8/18/2008,Surface
103402,WALLACE PIT,4032 WALLACE ROAD,BREWTON,Alabama,36426.0,WALLACE PIT,Construction Sand and Gravel,Abandoned,12/15/2015,Surface
103403,Hickory Bend,2291 Tysonville Loop,Shorter,Alabama,36075.0,Hickory Bend,Construction Sand and Gravel,Abandoned,5/14/2024,Surface
103406,Allstate Plant,2708 County Rd. 85,Deatsville,Alabama,36022.0,Allstate Plant,Construction Sand and Gravel,Abandoned,7/22/2024,Surface
103408,Kirkland Gravel Pit,273 John Guin Circle,Jackson,Alabama,36545.0,Kirkland Gravel Pit,Construction Sand and Gravel,Abandoned,1/27/2010,Surface
103429,Flomaton Sand & Gravel,19847 Hwy 31,Flomaton,Alabama,36441.0,Flomaton Sand & Gravel,Construction Sand and Gravel,Abandoned,3/2/2012,Surface
103430,Limestone Creek,26014 Newby Road,Madison,Alabama,35756.0,Limestone Creek,Construction Sand and Gravel,Abandoned,2/17/2016,Surface
103435,Wetumpka Gravel LLC,721 US 231  North Wetumpka Hwy.,Wetumpka,Alabama,36093.0,Wetumpka Gravel LLC,Construction Sand and Gravel,Abandoned,10/23/2012,Surface
103449,Kilgore Pit,2386 4 Oaks Road,Hamilton,Alabama,35570.0,Kilgore Pit,Construction Sand and Gravel,Abandoned,1/6/2014,Surface
103461,Miller Pit,2454 Co Rd 67,Billingsley,Alabama,36006.0,Miller Pit,Construction Sand and Gravel,Abandoned,10/23/2017,Surface
103473,M & M #1,Escambia County Alabama Rd 55,East Brewton,Alabama,36426.0,M & M #1,Construction Sand and Gravel,Abandoned,7/1/2020,Surface
103478,SARDINE NORTH,ALGER ROAD,FLOMATON,Alabama,36441.0,SARDINE NORTH,Construction Sand and Gravel,Abandoned,3/11/2015,Surface
103479,Rail Site Pit,2028 County Road 19N,Prattville,Alabama,36067.0,Rail Site Pit,Construction Sand and Gravel,Abandoned,5/25/2018,Surface
103483,Mobile Abrasives Inc.,6927 Mac Drive,Theodore,Alabama,36582.0,Mobile Abrasives Inc.,"Sand, Common",Abandoned,8/26/2015,Surface
103485,EADY PIT,963 Simpkins Lane,Repton,Alabama,36475.0,EADY PIT,Construction Sand and Gravel,Abandoned,4/16/2015,Surface
103486,Darby Pit,142 Webb & Sims Ln.,Sunflower,Alabama,36581.0,Darby Pit,Construction Sand and Gravel,Abandoned,12/1/2017,Surface
103501,Bockman Pit,528 County Road 70,Marbury,Alabama,36051.0,Bockman Pit,Construction Sand and Gravel,Abandoned,4/1/2017,Surface
103512,Pit #1,160 Cathy Ln,Deatsville,Alabama,36022.0,Pit #1,Construction Sand and Gravel,Abandoned,10/6/2017,Surface
103513,Brown Mine,850 County Road 113,Prattville,Alabama,36067.0,Brown Mine,Construction Sand and Gravel,Abandoned,4/1/2018,Surface
103514,Long Pit,6819 County Road 15,Wedowee,Alabama,36278.0,Long Pit,Construction Sand and Gravel,NonProdActive,10/28/2024,Surface
103530,Autaugaville Pit,667 CO RD 19 NORTH ,Autaugaville,Alabama,36003.0,Autaugaville Pit,Construction Sand and Gravel,Abandoned,1/16/2023,Surface
103534,Sam Antley,936 Tuberose Ln.,Deatsville,Alabama,36022.0,Sam Antley,Construction Sand and Gravel,Abandoned,10/29/2019,Surface
103537,Holt Pit,32.5280 N  86.3206 W,Elmore,Alabama,36025.0,Holt Pit,Construction Sand and Gravel,Abandoned,8/19/2024,Surface
103541,Pit #1,16597 Walker Springs Rd,Gainestown,Alabama,36545.0,Pit #1,Construction Sand and Gravel,Abandoned,2/10/2021,Surface
103549,Terminal #1,1251 Hardwick Street,Montgomery,Alabama,36108.0,Terminal #1,Construction Sand and Gravel,Abandoned,9/14/2022,Facility
103553,Pritchett Pit ,1600 Hebron Road,Grove Hill,Alabama,36451.0,Pritchett Pit ,"Sand, Common",Abandoned,10/26/2022,Surface
103563,Tillman Pit,1400 Rabbit Creek Road ,Grove Hill ,Alabama,36451.0,Tillman Pit,Construction Sand and Gravel,NonProdActive,7/28/2025,Surface
103564,Monroe Gravel,320 Thames Road,Frisco City ,Alabama,36445.0,Monroe Gravel,Construction Sand and Gravel,Abandoned,6/17/2024,Surface
103566,Belmont 1,700 Blue Ridge Road,Winfield,Alabama,35594.0,Belmont 1,Construction Sand and Gravel,Abandoned,10/25/2022,Facility
