Mine ID,Mine Name,Street,City,State,Zip Code
0103486,Darby Pit,142 Webb & Sims Ln.,Sunflower,Alabama,36581
0103488,QUALITY SAND & GRAVEL LLC,723 CO RD 802,IDER,Alabama,35981
0103501,Bockman Pit,528 County Road 70,Marbury,Alabama,36051
0103507,Jackson Quarry,801 Falling Leaf Rd,Jackson,Alabama,36545
0103512,Pit #1,160 Cathy Ln,Deatsville,Alabama,36022
0103513,Brown Mine,850 County Road 113,Prattville,Alabama,36067
0103514,Long Pit,6819 County Road 15,Wedowee,Alabama,36278
0103517,Meadows,3714 County Road 40 E,Lowndesboro,Alabama,36752
0103524,Repton Mine,"Highway 84, Old Federal Road",Repton,Alabama,36475
0103530,Autaugaville Pit,667 CO RD 19 NORTH ,Autaugaville,Alabama,36003
0103534,Sam Antley,936 Tuberose Ln.,Deatsville,Alabama,36022
0103537,Holt Pit,32.5280 N  86.3206 W,Elmore,Alabama,36025
0103541,Pit #1,16597 Walker Springs Rd,Gainestown,Alabama,36545
0103543,Red Mountain Rock,893 AD Clark RD,Castleberry,Alabama,36432
0103544,SDAC OZ,815 Hunter Loop Road,Montgomery,Alabama,36108
0103546,Pearson Pit,650 COUNTY ROAD 19 NORTH,AUTAUGAVILLE,Alabama,36067
0103549,Terminal #1,1251 Hardwick Street,Montgomery,Alabama,36108
0103553,Pritchett Pit ,1600 Hebron Road,Grove Hill,Alabama,36451
0103563,Tillman Pit,1400 Rabbit Creek Road ,Grove Hill ,Alabama,36451
0103564,Monroe Gravel,320 Thames Road,Frisco City ,Alabama,36445
0103566,Belmont 1,700 Blue Ridge Road,Winfield,Alabama,35594
0103569,Al Rock Pit,1901 Co Rd 123,Marbury,Alabama,36051
0103571,"All Star Sand & Gravel, Inc.",700 Blue Ridge Road,Winfield,Alabama,35594
0103572,PETRUNIC PIT,1104 Co. Rd. 19N,Prattville,Alabama,36067
0103579,Ground Works Materials,566 tuberose lane,Deatsville ,Alabama,36022
0103580,Prevo Sand ,340 Thames Rd,Frisco City,Alabama,36445
0200053,Adair Park Pit,N/A,N/A,Arizona,N/A
0200194,San Xavier Pit,N/A,N/A,Arizona,N/A
0200350,Little Hill Mine,67750 E COPPER HILL RD,ORACLE,Arizona,85623
0200618,Multi-Metals Incorporated,N/A,N/A,Arizona,N/A
0200620,TACNA SAND & GRAVEL LLC,38375 E. County 3 1/4 Street,Roll,Arizona,85347
0200622,PORTABLE SCREENING PLANT,4000 N Leslie Canyon,Douglas,Arizona,85607
0200626,Camp Verde Pit & Plant,N/A,N/A,Arizona,N/A
0200627,ACME SAND & GRAVEL,N/A,N/A,Arizona,N/A
0200628,Center Street Plant #25,N/A,N/A,Arizona,N/A
0200631,UNIVERSITY PLANT ,see directions,Phoenix,Arizona,85034
0200632,SUN CITY PLANT,14521 North 115th Avenue,El Mirage,Arizona,85335
0200633,ARIZONA SILICA SAND COMPANY,52 St. Anselm Road,Houck,Arizona,86506
0200639,Cottonwood Wash ,850 N MAIN,SNOWFLAKE,Arizona,85937
0200645,Cochise Materials Incorporated,N/A,N/A,Arizona,N/A
0200649,Tangerine Road Pit,10200 W TANGERINE RD,MARANA,Arizona,85653
0200652,Lynx Creek,N/A,N/A,Arizona,N/A
0200653,Eskco Sand And Gravel Pit,N/A,N/A,Arizona,N/A
0200656,MAMMOTH,N/A,Mammoth,Arizona,85618
0200657,Gila Bend Pit And Plant,N/A,N/A,Arizona,N/A
0200660,Queen Pit And Superior Pit,N/A,N/A,Arizona,N/A
0200663,Sand & Gravel Operation,1015 N Hamilton Rd,Willcox,Arizona,85643
0200664,CEMEX - MESA,1901 N Alma School Rd.,Mesa,Arizona,85201
0200674,Pit No 1,N/A,N/A,Arizona,N/A
0200678,Hughes Pit,N/A,N/A,Arizona,N/A
0200681,Josephine Canyon 75-100,N/A,N/A,Arizona,N/A
0200683,Fico Pit,N/A,N/A,Arizona,N/A
0200686,Sand And Gravel Pit,N/A,N/A,Arizona,N/A
0200687,Ray Despain Sand & Rock,N/A,N/A,Arizona,N/A
0200689,Reeves Sand & Rock Incorporated,N/A,N/A,Arizona,N/A
0200693,DREXEL PIT,N/A,N/A,Arizona,N/A
0200695,Sand And Gravel Pit And Plant,N/A,N/A,Arizona,N/A
0200699,Portable Crusher #1,N/A,N/A,Arizona,N/A
0200702,Tri-City Gravel Pit,N/A,N/A,Arizona,N/A
0200704,Sonora Environmental LLC dba B & R Mats,4200 S Harrison Rd,Tucson,Arizona,85730
0200707,Sand & Gravel Plant & Pit,N/A,N/A,Arizona,N/A
0200708,"UNITED METRO MATERIALS INC., WET",N/A,N/A,Arizona,N/A
0200709,24th Street Pit,N/A,N/A,Arizona,N/A
0200711,CEMEX - BEELINE,2830 N. Beeline Hwy.,Mesa,Arizona,85256
0200716,Plant 6,N/A,N/A,Arizona,N/A
0200717,CEMEX - CASA GRANDE,2305 S. Rooftile Road,Casa Grande,Arizona,85122
0200718,CRUSHER #2,N/A,N/A,Arizona,N/A
0200719,RINKER MATERIALS COOLIDGE,Hwy 287 and Attaway Road,Coolidge,Arizona,85228
0200720,CEMEX - GLENDALE,11920 W Glendale Ave,Glendale,Arizona,85307
0200722,CEMEX - HWY 95,Mile Post 37 Hwy 95 Yuma,Yuma,Arizona,85365
0200724,Valley Redi-Mix Pit,N/A,N/A,Arizona,N/A
0200728,Tri County Materials Inc.,3215 US Highway 191 South,Safford,Arizona,85546
0200730,Kingman Div Plant #1,N/A,N/A,Arizona,N/A
0200731,Hart Enterprises,N/A,N/A,Arizona,N/A
0200735,Roll Plant,N/A,N/A,Arizona,N/A
0200740,TONTO PIT,496 E. Slate Creek Drive,Tonto Basin,Arizona,85553
0200758,Silver Creek,1950 BULLHEAD PARKWAY,BULLHEAD CITY,Arizona,86442
0200774,Bleaks Pit,N/A,N/A,Arizona,N/A
0200988,CEMEX - 19TH AVE,3640 S 19th Ave,Phoenix,Arizona,85009
0200989,VALENCIA,11800 E. Valencia Road,Tucson,Arizona,85748
0200990,Starr Ready Mix Pit,N/A,N/A,Arizona,N/A
0200992,PLANT #1,2800 S CENTRAL AVENUE,PHOENIX,Arizona,85040
0200993,59th Avenue Plant,N/A,N/A,Arizona,N/A
0201002,Parker Pit,N/A,N/A,Arizona,N/A
0201003,Orion Pit,N/A,N/A,Arizona,N/A
0201035,Plant 6,N/A,N/A,Arizona,N/A
0201037,CEMEX - WEST PLANT #72,11701 W Indian School Rd,Phoenix,Arizona,85063
0201054,Tangerine Road Plant,N/A,N/A,Arizona,N/A
0201060,Bradshaw Mountain Redi-Mix Ii,N/A,N/A,Arizona,N/A
0201062,Hualapai Pit,3125 E Rosslynn Dr,Kingman,Arizona,86401
0201063,Ward Pit,N/A,N/A,Arizona,N/A
0201064,Meadow Creek Pit,"Interstate 40 exit 37 Griffith Rd.  Kingman, Az 86409",Kingman,Arizona,86401
0201070,PHOENIX REDI-MIX,N/A,N/A,Arizona,N/A
0201072,PAULDEN SAND & ROCK,N/A,N/A,Arizona,N/A
0201073,Avondale Plant #69 Or Plant #69,N/A,N/A,Arizona,N/A
0201087,FIRST KNOLL PIT,N/A,N/A,Arizona,N/A
0201122,Sand And Gravel Pit,N/A,N/A,Arizona,N/A
0201135,Portable Unit No 1,N/A,N/A,Arizona,N/A
0201143,COTTONWOOD WASH SAND & GRAVEL PI,N/A,N/A,Arizona,N/A
0201144,Concho Pit,N/A,N/A,Arizona,N/A
0201153,Chandler Ready Mix Incorporated,N/A,N/A,Arizona,N/A
0201154,Lake Havasu Operations Price Dr ,2162 Price Dr.,Lake Havasu City,Arizona,86404
0201162,Hancock Pit,N/A,N/A,Arizona,N/A
0201173,Plant #3,N/A,N/A,Arizona,N/A
0201202,Lynx Creek Gravel Pit,N/A,N/A,Arizona,N/A
0201203,ORANGE GROVE,6601 N. Casa Grande Highway,Tucson,Arizona,85743
0201217,0SCREENING PLANT & SHOP,10333 E McDowell,Scottsdale,Arizona,85256
0201221,Airport Pit,1234 E AIRPORT RD,SAFFORD,Arizona,85546
0201222,Yavapai Plant 22,5899 WILKINSON DRIVE,PRESCOTT,Arizona,86301
0201225,Air Port Pit,N/A,N/A,Arizona,N/A
0201236,Orban Pit,N/A,N/A,Arizona,N/A
0201238,Valley Rock & Sand Co Inc,10700 E Irvington,Tucson,Arizona,85730
0201249,CEMEX - GLOBE/BIXBY,401 E Hoopes Road,Globe,Arizona,85501
0201251,Action Sand & Gravel,N/A,N/A,Arizona,N/A
0201252,Rillito Pit Or Rillito,N/A,N/A,Arizona,N/A
0201261,Century Materials Portable Plant 1,N/A,N/A,Arizona,N/A
0201264,Santa Cruz Pit,N/A,N/A,Arizona,N/A
0201268,APACHE JCT GRANITE PITS,N/A,N/A,Arizona,N/A
0201279,Ina Road Pit,N/A,N/A,Arizona,N/A
0201285,Cindrich Pit,N/A,N/A,Arizona,N/A
0201294,Mesa Sand And Gravel Pit,N/A,N/A,Arizona,N/A
0201315,OSBORN WASH,30600 Riverside Dr.,Parker,Arizona,85344
0201317,LITCHFIELD PLANT,11923 W. Indian School Road,Avondale,Arizona,85392
0201330,Eads Sand And Gravel Pit,N/A,N/A,Arizona,N/A
0201333,Bedrock Aggregate,N/A,N/A,Arizona,N/A
0201334,Black Hills,N/A,N/A,Arizona,N/A
0201374,Freiday Pit And Plant,N/A,N/A,Arizona,N/A
0201381,Portable #1,N/A,N/A,Arizona,N/A
0201389,Plant #3001,N/A,N/A,Arizona,N/A
0201398,Aztec plant,2095 Papermill Rd,Taylor,Arizona,85939
0201409,North Pit,N/A,N/A,Arizona,N/A
0201411,Portable Crusher,N/A,N/A,Arizona,N/A
0201413,El Jay Sand & Gravel,N/A,N/A,Arizona,N/A
0201426,Townsend Pit,N/A,N/A,Arizona,N/A
0201432,Graham County Crusher,N/A,N/A,Arizona,N/A
0201433,Mine #1,3914 E. Presidio Street,Mesa,Arizona,85215
0201437,Portable Crusher,N/A,N/A,Arizona,N/A
0201440,Old English Pit,N/A,N/A,Arizona,N/A
0201443,Cherry Creek Pit,N/A,N/A,Arizona,N/A
0201445,Bowie Sand And Gravel Pit,N/A,N/A,Arizona,N/A
0201454,Foothills Pit,N/A,N/A,Arizona,N/A
0201461,EADS Pit,608 W Hwy 92,Bisbee,Arizona,85603
0201462,Asphalt Materials Pit,N/A,N/A,Arizona,N/A
0201476,Mesa Plant #16,N/A,N/A,Arizona,N/A
0201483,Ina Pit,5400 W Massingale,Tucson,Arizona,85743
0201502,Mobile Mix Inc.,5570 N Bush Highway,Mesa,Arizona,85215
0201514,Portable Crusher #3,N/A,N/A,Arizona,N/A
0201538,Valenzuela Pit,N/A,N/A,Arizona,N/A
0201542,Wilkinson Pit,N/A,N/A,Arizona,N/A
0201544,North Plant,N/A,N/A,Arizona,N/A
0201566,Arroyo Rock Portable,N/A,N/A,Arizona,N/A
0201585,Airport Plant,N/A,N/A,Arizona,N/A
0201601,Buckskin Pit,N/A,N/A,Arizona,N/A
0201602,Kohlberg (Portable) Screening,N/A,N/A,Arizona,N/A
0201603,House Rock Pit,N/A,N/A,Arizona,N/A
0201610,D C Pit,N/A,N/A,Arizona,N/A
0201618,Agua Fria Sand And Rock Incorporated,N/A,N/A,Arizona,N/A
0201624,Portable Plant #2,N/A,N/A,Arizona,N/A
0201642,Higley Road Pit,N/A,N/A,Arizona,N/A
0201646,Screening Plant,N/A,N/A,Arizona,N/A
0201653,Crushing And Screening Plant,N/A,N/A,Arizona,N/A
0201663,Desert Pit,N/A,N/A,Arizona,N/A
0201666,Sand & Gravel Operation,N/A,N/A,Arizona,N/A
0201668,Portable Crusher,N/A,N/A,Arizona,N/A
0201671,Comstock Gravel Pit,N/A,N/A,Arizona,N/A
0201679,Agua Fria Pit,N/A,N/A,Arizona,N/A
0201719,Huachuca Pit,N/A,N/A,Arizona,N/A
0201721,Bullhead City Pit,N/A,N/A,Arizona,N/A
0201722,Buckskin Project,N/A,N/A,Arizona,N/A
0201726,U M Plant 86,N/A,N/A,Arizona,N/A
0201742,Sand And Gravel Operation,N/A,N/A,Arizona,N/A
0201743,Lee Pit,N/A,N/A,Arizona,N/A
0201746,Sand & Gravel Operations,N/A,N/A,Arizona,N/A
0201751,Cutter Pit,N/A,N/A,Arizona,N/A
0201762,Portable Crusher,N/A,N/A,Arizona,N/A
0201776,Plant No 5,N/A,N/A,Arizona,N/A
0201778,Bia Pit,N/A,N/A,Arizona,N/A
0201781,Beaver Head Flat Pit,N/A,N/A,Arizona,N/A
0201782,Stoneman Lake Pit No 5781,N/A,N/A,Arizona,N/A
0201783,Linden Pit,N/A,N/A,Arizona,N/A
0201784,Buckskin Pit,N/A,N/A,Arizona,N/A
0201785,Sandwasher,N/A,N/A,Arizona,N/A
0201788,Pit No 1,N/A,N/A,Arizona,N/A
0201795,El Jay Double Cone,N/A,N/A,Arizona,N/A
0201804,Fortuna Wash Pit,14875 E 31ST ST,Yuma,Arizona,85367
0201807,Portable Crusher No 1,N/A,N/A,Arizona,N/A
0201809,Hackberry Road Pit,N/A,N/A,Arizona,N/A
0201819,Agua Fria Pit,N/A,N/A,Arizona,N/A
0201821,Charleston Pit,N/A,N/A,Arizona,N/A
0201822,I-19 Pit,N/A,N/A,Arizona,N/A
0201823,Woodruff Butte,7200 N 180 Rd,Woodruff,Arizona,86025
0201830,Portable Crusher No 1,N/A,N/A,Arizona,N/A
0201839,Screen Plant,N/A,N/A,Arizona,N/A
0201840,Columbia Sand And Gravel Pit,N/A,N/A,Arizona,N/A
0201841,Portable Crusher,N/A,N/A,Arizona,N/A
0201842,M And A Pit,N/A,N/A,Arizona,N/A
0201845,T R M Incorporated,N/A,N/A,Arizona,N/A
0201847,Cotton Lane Pit,N/A,N/A,Arizona,N/A
0201848,Pantano Materials,N/A,N/A,Arizona,N/A
0201849,Telsmith Crusher-Sand Pit Or Pit No 8088,N/A,N/A,Arizona,N/A
0201850,Ash Creek Pit,N/A,N/A,Arizona,N/A
0201851,Harris Granite Company,N/A,N/A,Arizona,N/A
0201852,Pete'S Granite,N/A,N/A,Arizona,N/A
0201856,State Pit No 8374,N/A,N/A,Arizona,N/A
0201858,Santa Maria Pit,N/A,N/A,Arizona,N/A
0201861,Dutton Pit,N/A,N/A,Arizona,N/A
0201863,Coolidge Pit #7380,N/A,N/A,Arizona,N/A
0201865,Abc Pit No 1,N/A,N/A,Arizona,N/A
0201867,Sacaton Pit,N/A,N/A,Arizona,N/A
0201868,El-Jay Crusher,N/A,N/A,Arizona,N/A
0201869,Sun Valley Crushing Company,N/A,N/A,Arizona,N/A
0201870,Sun City Pit,11500 W BEARDSLEY ROAD,SUN CITY,Arizona,85373
0201871,High Lonesome Pit - Plant No 12-139,N/A,N/A,Arizona,N/A
0201872,Hereford Pit,N/A,N/A,Arizona,N/A
0201878,Hintze Development Company Incorporated,N/A,N/A,Arizona,N/A
0201879,Johnson Granite,N/A,N/A,Arizona,N/A
0201883,Rye Pit,N/A,N/A,Arizona,N/A
0201884,Portable Crusher #1,N/A,N/A,Arizona,N/A
0201886,Portable Crusher 512-10126,N/A,N/A,Arizona,N/A
0201888,Joseph City Screening Plant,N/A,N/A,Arizona,N/A
0201890,Avra Valley Pit,N/A,N/A,Arizona,N/A
0201891,Bowie Pit,N/A,N/A,Arizona,N/A
0201892,CHANDLER READY MIX-MINE #1,N/A,N/A,Arizona,N/A
0201893,Martison Wash Plant,N/A,N/A,Arizona,N/A
0201894,Little Cedar Knoll Pit,1446 North HWY 89A,Fredonia,Arizona,86022
0201896,San Pedro Pit Or Portable Crusher #1,N/A,N/A,Arizona,N/A
0201898,Ozark Sand And Rock,N/A,N/A,Arizona,N/A
0201899,Jckellips Road Plant,N/A,N/A,Arizona,N/A
0201900,Ehrenberg,N/A,N/A,Arizona,N/A
0201904,Sundial Stone Company,N/A,N/A,Arizona,N/A
0201906,Rita Pit,N/A,N/A,Arizona,N/A
0201908,Arizona Crushers Incorporated,N/A,N/A,Arizona,N/A
0201911,Clarkdale Pit & Plant,N/A,N/A,Arizona,N/A
0201916,Portable Crusher #20-177,N/A,N/A,Arizona,N/A
0201917,CHANDLER READY MIX MINE #2,N/A,N/A,Arizona,N/A
0201918,GRAVEL PIT,N/A,N/A,Arizona,N/A
0201919,Northwest Materials Incorporated,N/A,N/A,Arizona,N/A
0201921,Plant #7,N/A,N/A,Arizona,N/A
0201924,Portable Crusher No C-2,N/A,N/A,Arizona,N/A
0201925,Pioneer Rock Crusher Equipment E79-106,N/A,N/A,Arizona,N/A
0201927,Pueblo Pebbles Pit,N/A,N/A,Arizona,N/A
0201929,Plant #4,N/A,N/A,Arizona,N/A
0201930,Sanner Pit,6645 W JOMAX RD,PHOENIX,Arizona,85331
0201931,Portable Crusher No 20-111,N/A,N/A,Arizona,N/A
0201932,Mahan Materials Portable,N/A,N/A,Arizona,N/A
0201933,Mc Cracken Pit,N/A,N/A,Arizona,N/A
0201934,P C C Materials & Custom Crushing,N/A,N/A,Arizona,N/A
0201935,Queen Creek,N/A,N/A,Arizona,N/A
0201939,CRUSHER #1,N/A,N/A,Arizona,N/A
0201941,Mesa Plant,3410 N HIGLEY RD,MESA,Arizona,85215
0201942,Skunk Creek Pit,N/A,N/A,Arizona,N/A
0201944,Joy T Pearce Yard Plant,N/A,N/A,Arizona,N/A
0201946,El-Jay Portable Crusher No 525,N/A,N/A,Arizona,N/A
0201948,Big Bug Pit,N/A,N/A,Arizona,N/A
0201949,Dewey Pit,N/A,N/A,Arizona,N/A
0201953,State Pit #7623,N/A,N/A,Arizona,N/A
0201954,Professional Crushing Portable Crus,N/A,N/A,Arizona,N/A
0201957,Rio Lomas III,1941 Richardo Ave,Bullhead City,Arizona,86442
0201958,Whittman Plant,N/A,N/A,Arizona,N/A
0201960,Coronado Marble Incorporated,N/A,N/A,Arizona,N/A
0201970,Portable Crusher No 3002,N/A,N/A,Arizona,N/A
0201977,Standard Concrete Incorporated,N/A,N/A,Arizona,N/A
0201978,Turf Mine,N/A,N/A,Arizona,N/A
0201985,Plant 6,N/A,N/A,Arizona,N/A
0201986,Portable Crusher No C-1,N/A,N/A,Arizona,N/A
0201988,El-Jay Crusher No 2,N/A,N/A,Arizona,N/A
0201990,Cedar Rapids-Seattle Itt,N/A,N/A,Arizona,N/A
0202003,CEMEX - EL MIRAGE,4515 W El Mirage,Glendale,Arizona,85007
0202004,A D O T Pit #7380,N/A,N/A,Arizona,N/A
0202006,54 Inch Cone Crusher,N/A,N/A,Arizona,N/A
0202011,Philip N Richey Const,N/A,N/A,Arizona,N/A
0202013,Star Placer dba:  Big Bug Sand & Gravel,11501 E Finley Rd,Mayer,Arizona,86333
0202025,PLANT 55,N/A,N/A,Arizona,N/A
0202034,Plant # 1,12795 E. Beeline Highway,Scottsdale,Arizona,85202
0202043,Portable Crusher No. 0033,3914 E. Presidio,Mesa,Arizona,85215
0202045,W & L Inc.,Highway 95,Yuma,Arizona,85365
0202049,Tucson Portable,PORTABLE,TUCSON,Arizona,85616
0202050,Adot Pit #5559,N/A,N/A,Arizona,N/A
0202054,Plant #27,N/A,N/A,Arizona,N/A
0202055,Northwest Crushing Incorporated,N/A,N/A,Arizona,N/A
0202061,Pit No 2,N/A,N/A,Arizona,N/A
0202062,CEMEX - SIERRA VISTA,5231 E Buffalo Soldier Trail,Sierra Vista,Arizona,85635
0202101,Plant #15,9595 E. McKellips,Scottsdale,Arizona,85256
0202108,Gray Mountain Pit,Hwy 89,Gray Mountain,Arizona,86016
0202113,Dome Pit,N/A,N/A,Arizona,N/A
0202115,Tee Pee Ready-Mix Incorporated,N/A,N/A,Arizona,N/A
0202116,Santan Pit,2126 N TANNER RD,SACATON,Arizona,851470926
0202117,Arizona Asphalt & Rock Products,N/A,N/A,Arizona,N/A
0202118,Portable Crusher #1,N/A,N/A,Arizona,N/A
0202119,Mariposa Mine,N/A,N/A,Arizona,N/A
0202120,Agua Fria Sand & Gravel,N/A,N/A,Arizona,N/A
0202121,Southern Redi-Mix,N/A,N/A,Arizona,N/A
0202126,Queen Creek Plant #42,44191 N PECKARY ROAD,APACHE JUNCTION,Arizona,85219
0202135,Prescott Valley Pit,2400 GLASSFORD HILL RD,Prescott Valley,Arizona,86314
0202142,Kachina Plant #4,N/A,N/A,Arizona,N/A
0202144,Queen Creek Pit,N/A,N/A,Arizona,N/A
0202146,Plant  #3,3666 N. Higley,Mesa,Arizona,85215
0202158,RAINBOW ENTERPRISES,N/A,N/A,Arizona,N/A
0202162,L A Downey & Sons Inc,11600 E POORMAN RD,TUCSON,Arizona,857479429
0202163,Ajax Sand & Rock,N/A,N/A,Arizona,N/A
0202166,West Plant,4850 South 47th Ave.,Laveen,Arizona,85339
0202170,Val Vista,N/A,N/A,Arizona,N/A
0202173,El-Jay Portable Cone Crusher,N/A,N/A,Arizona,N/A
0202174,Portable Crusher,N/A,N/A,Arizona,N/A
0202176,Patagonia Pit,60 Harshaw Rd,Patagonia,Arizona,85624
0202181,AGUA FRIA PIT,409 Camino Ramanote,Rio Rico,Arizona,85648
0202187,Portable Crusher #1,N/A,N/A,Arizona,N/A
0202188,Pantano Irvington Road,N/A,N/A,Arizona,N/A
0202189,B L Gustafson Materials,N/A,N/A,Arizona,N/A
0202190,Plant 31,N/A,N/A,Arizona,N/A
0202191,A G 42,N/A,N/A,Arizona,N/A
0202199,Leupp Pit (Portable),N/A,N/A,Arizona,N/A
0202201,Bullhead City Batch Plant & Pit,N/A,N/A,Arizona,N/A
0202206,Amcon West Operation,N/A,N/A,Arizona,N/A
0202210,East Valley Materials,N/A,N/A,Arizona,N/A
0202211,Portable Crusher P 2,N/A,N/A,Arizona,N/A
0202212,Portable Screening Plant,N/A,N/A,Arizona,N/A
0202215,Coyote Gravel Pit,N/A,N/A,Arizona,N/A
0202216,Portable Impact Crusher #0017,N/A,N/A,Arizona,N/A
0202217,Mayer Mining & Material,N/A,N/A,Arizona,N/A
0202219,Ireland Portable Crusher,N/A,N/A,Arizona,N/A
0202221,Portable #30-1082,N/A,N/A,Arizona,N/A
0202222,CRUSHER #3,N/A,N/A,Arizona,N/A
0202223,Portable Crusher 20-188,N/A,N/A,Arizona,N/A
0202224,Portable Crusher 20-195,N/A,N/A,Arizona,N/A
0202225,Kolberg Portable Wet Plant 20-723,N/A,N/A,Arizona,N/A
0202226,Alpha Block 226,N/A,N/A,Arizona,N/A
0202227,Fort McDowell Yavapai Materials-Plt1 #1,13106 N Hiawatha Hood Rd,Fort McDowell,Arizona,85264
0202229,Evans Equipment Rental,N/A,N/A,Arizona,N/A
0202232,MESA PLANT,N/A,N/A,Arizona,N/A
0202233,Wickenburg #10,44605 GRAND AVENUE,WICKENBURG,Arizona,85390
0202235,Sahara Pit,N/A,N/A,Arizona,N/A
0202237,Union Rock & Materials Corp Tonto Creek ,N/A,N/A,Arizona,N/A
0202238,Fort McDowell Yavapai Materials-Plt #3,17600 E Yavapai Coral Rd,Fort McDowell,Arizona,85264
0202240,Pantano Pit,N/A,N/A,Arizona,N/A
0202244,FIRST KNOLL CINDER PIT,1100 E THORNTON RD,SHOW LOW,Arizona,85901
0202246,Portable Crusher,N/A,N/A,Arizona,N/A
0202247,Portable Equipment Ag49 Cone Crusher,N/A,N/A,Arizona,N/A
0202250,Saguaro Rock & Materials,N/A,N/A,Arizona,N/A
0202253,Fort Mohave Pit,1781 E Boundary Cone Road,Mohave Valley,Arizona,86440
0202254,Golden Dam Pit,N/A,N/A,Arizona,N/A
0202255,PE-127,N/A,N/A,Arizona,N/A
0202256,B&B MATERIALS,N/A,N/A,Arizona,N/A
0202258,Pit #1,N/A,N/A,Arizona,N/A
0202259,Wash Plant #1,N/A,N/A,Arizona,N/A
0202260,Ramsey Portable Crusher No 1,N/A,N/A,Arizona,N/A
0202261,West Broadway ,7845 W BROADWAY RD,PHOENIX,Arizona,850437206
0202262,Pioneer Portable Crusher,N/A,N/A,Arizona,N/A
0202266,Portable Crusher No 4,N/A,N/A,Arizona,N/A
0202268,CEMEX - CORTARO WET,9021 N. Casa Grande Hwy,Tucson,Arizona,85743
0202270,Kingman Pit,N/A,N/A,Arizona,N/A
0202272,B & R Pit #4,N/A,N/A,Arizona,N/A
0202279,New River Plant #17,N/A,N/A,Arizona,N/A
0202281,Rita Pit,N/A,N/A,Arizona,N/A
0202283,Twin Peaks Aggregate,11115 N. Casa Grande Hwy.,RILLITO,Arizona,856540303
0202287,Portable Crusher #100 30,N/A,N/A,Arizona,N/A
0202288,Portable Plant,N/A,N/A,Arizona,N/A
0202289,Queen Creek,N/A,N/A,Arizona,N/A
0202292,Crushing Plant,4000 Papermill Road,Taylor,Arizona,85939
0202293,Dome Valley #1,N/A,N/A,Arizona,N/A
0202295,Lewis Construction Company,N/A,N/A,Arizona,N/A
0202298,Portable Plant,N/A,N/A,Arizona,N/A
0202299,Century Materials Plant #2,N/A,N/A,Arizona,N/A
0202300,Western Quarries Construction Incorporat,N/A,N/A,Arizona,N/A
0202301,Dillon & Son,N/A,N/A,Arizona,N/A
0202302,Cherry Pit,N/A,N/A,Arizona,N/A
0202304,Kane'S Pit,N/A,N/A,Arizona,N/A
0202306,Koleman Portable Screening Plant,N/A,N/A,Arizona,N/A
0202308,Martinie Mine 1,N/A,N/A,Arizona,N/A
0202309,Kingman Crushing,N/A,N/A,Arizona,N/A
0202310,Screenmachine Portable,3715 Sunshine Dr,Kingman,Arizona,86409
0202311,Red-E-Mix,N/A,N/A,Arizona,N/A
0202312,Cloverleaf Pit,N/A,N/A,Arizona,N/A
0202313,Indian Wells Mine,N/A,N/A,Arizona,N/A
0202314,Hennessy Butte Pit,N/A,N/A,Arizona,N/A
0202315,SCREEN PLANT,N/A,N/A,Arizona,N/A
0202316,CEMEX - QUEEN CREEK,38721 N Kenworthy,Queen Creek,Arizona,85242
0202320,Buckeye Plant,13808 S Rooks Rd,Buckeye,Arizona,85326
0202321,Portable Kolman Screening Unit 5689,3715 Sunshine Dr,Kingman,Arizona,86409
0202322,SANDERS PIT,Hwy 69,Mayer,Arizona,86333
0202323,Gosney & Sons Incorporated,N/A,N/A,Arizona,N/A
0202330,A & B Sand & Rock,N/A,N/A,Arizona,N/A
0202332,WHITE VULCAN,1 MILE WEST OF MILE MARKER 429-HWY 89,FLAGSTAFF,Arizona,86004
0202333,Holy Moses Pit,N/A,N/A,Arizona,N/A
0202334,Portable Crusher No C-1,N/A,N/A,Arizona,N/A
0202335,Boundary Cone Pit,3715 Sunshine Dr,Kingman,Arizona,86409
0202337,Plant #7,21801 N. 115th Avenue,Sun City,Arizona,85375
0202338,Reymert Mine,N/A,N/A,Arizona,N/A
0202341,Hartle Portable Crusher #1,N/A,N/A,Arizona,N/A
0202343,Blm Pit 8279,N/A,N/A,Arizona,N/A
0202347,Alma School Landfill Incorporated,N/A,N/A,Arizona,N/A
0202348,Horseshoe,N/A,N/A,Arizona,N/A
0202351,Portable #2,PORTABLE,TUSCON,Arizona,85616
0202352,Wash Plant #2,N/A,N/A,Arizona,N/A
0202355,CEMEX - MARICOPA,Maricopa Rd. & Gila River,Maricopa,Arizona,85239
0202356,Arizona Nevada Concrete & Material,N/A,N/A,Arizona,N/A
0202357,A B C Sand & Rock Inc,5401 N 119TH AVE,GLENDALE,Arizona,853074501
0202360,Eq#71-01 Lj 1213 Ptbl Crshg/Scrng Pl S/N,N/A,N/A,Arizona,N/A
0202361,Sheeptrail,N/A,N/A,Arizona,N/A
0202362,Ideak Rock Products,N/A,N/A,Arizona,N/A
0202370,Cyprus Pima Mine Site,N/A,N/A,Arizona,N/A
0202371,Golder Pit #2,N/A,N/A,Arizona,N/A
0202372,1050 Estrella Pit,16402 South Tuthill Road,Buckeye,Arizona,85326
0202374,Douglas Ready Mix & Materials Incorporat,N/A,N/A,Arizona,N/A
0202375,Hog Farm,N/A,N/A,Arizona,N/A
